,depth,element,height,parentNode,text,width,x,xpath,y,attributes.charset,attributes.content,attributes.name,attributes.href,attributes.rel,attributes.sizes,attributes.itemprop,attributes.class,attributes.id,attributes.aria-label,attributes.style,attributes.data-ogsr-up,attributes.target,attributes.height,attributes.viewBox,attributes.width,attributes.xmlns,attributes.jsaction,attributes.jscontroller,attributes.jsdata,attributes.aria-controls,attributes.aria-expanded,attributes.aria-haspopup,attributes.data-ved,attributes.jsname,attributes.role,attributes.tabindex,attributes.aria-hidden,attributes.alt,attributes.src,attributes.enable-background,attributes.focusable,attributes.ping,attributes.action,attributes.data-submitfalse,attributes.method,attributes.jsmodel,attributes.type,attributes.aria-autocomplete,attributes.autocapitalize,attributes.autocomplete,attributes.autocorrect,attributes.maxlength,attributes.spellcheck,attributes.title,attributes.value,attributes.data-input-has-text,attributes.data-view-type,attributes.data-is-ios-gsa,attributes.data-async-context,attributes.data-async-context-required,attributes.data-async-type,attributes.data-jiis,attributes.aria-current,attributes.data-hveid,attributes.data-short-label,attributes.data-spl,attributes.data-pla,attributes.aria-level,attributes.data-async-trigger,attributes.data-async-method,attributes.data-bimgw,attributes.data-container-id,attributes.data-easag,attributes.data-ebimg,attributes.data-esivpe,attributes.data-essag,attributes.data-handleswipegrow,attributes.data-iaq,attributes.data-immersivepurplelinks,attributes.data-ivpess,attributes.data-numplao,attributes.data-prehandle,attributes.data-puhws,attributes.data-swipegrowheight,attributes.data-swipegrowsettf,attributes.data-swipegrowth,attributes.data-swipegrowthntl,attributes.data-webstandard,attributes.data-fp-link,attributes.data-catalog-id,attributes.data-merchant-id,attributes.data-mobile-regular-npack-pla-unit-height,attributes.data-offer-docid,attributes.data-offer-id,attributes.data-pla-unit-height-with-sra,attributes.data-product-docid,attributes.data-slot,attributes.data-atf,attributes.data-frt,price,attributes.data-index,attributes.data-nohref,attributes.data-tab-index,attributes.__is_owner,attributes.data-aqid,attributes.jsowner,attributes.data-lia-cluster-id,attributes.data-site-cluster-id,attributes.data-variant-group-id,attributes.data-bigimageurl,attributes.data-ih,attributes.data-iw,attributes.data-smr-hint,attributes.data-smr-url,attributes.data-restore,attributes.data-ss,attributes.data-uss,attributes.jsshadow,attributes.jsslot,attributes.data-adapt-width-with-js,attributes.data-unselected-text-color,attributes.aria-selected,attributes.data-uiis,attributes.data-query,attributes.aria-labelledby,attributes.placeholder,attributes.aria-valuetext,attributes.data-md,attributes.lang,attributes.data-prvwid,attributes.data-attrid,attributes.data-ti,attributes.data-ld,attributes.data-id,attributes.data-mobile,attributes.aria-live,attributes.aria-disabled,attributes.disabled,attributes.data-cs,attributes.data-sb,attributes.data-ub,attributes.data-vt,attributes.data-eais,attributes.data-eisv,attributes.data-mid,attributes.jsstate,attributes.data-async-fc,attributes.data-async-fcv,attributes.data-async-ons,attributes.data-lv,attributes.data-dii,attributes.data-src,attributes.data-should-log-last-image-shown,attributes.data-val,attributes.data-veid,attributes.data-ivfs,attributes.data-oopc,attributes.data-ntof,attributes.data-sori-id,attributes.data-target-url,attributes.data-oid,attributes.data-ut,attributes.data-fps,attributes.data-is-chip,attributes.data-shopping-osrp,attributes.data-shopping-osrp-overview,attributes.decode-data-ved,attributes.data-ak,attributes.data-fu,attributes.data-hs,attributes.data-io,attributes.data-ia,attributes.data-ir,attributes.data-oi,attributes.data-rm,attributes.aria-pressed,attributes.data-s,attributes.data-w,attributes.data-vh,attributes.visibility,attributes.data-ctx,attributes.data-zds,attributes.data-ds,attributes.data-num-images,attributes.data-si,attributes.data-zd,attributes.data-uakn,attributes.data-npt,attributes.aria-describedby,attributes.data-initq,attributes.data-it,attributes.data-qc,attributes.data-bs,attributes.data-sgrd,attributes.data-lk,attributes.data-q,attributes.data-uda,attributes.data-deferred,attributes.data-sokoban-container,attributes.data-header-feature,attributes.data-content-feature,attributes.data-rtc,attributes.data-stfc,attributes.data-url,attributes.data-ne,attributes.data-v,attributes.data-m,attributes.data-closelabel,attributes.data-expand-on-click,attributes.data-openlabel,attributes.data-dir,attributes.data-carousel-padding,attributes.data-has-lerp,attributes.data-visible,attributes.data-amp-cur,attributes.data-amp-title,attributes.data-amp-vgi,attributes.data-xu-flt-unit,attributes.data-async-rclass,attributes.data-lopri,attributes.data-rcov,attributes.data-ii,attributes.data-mcei,attributes.data-mcsi,attributes.data-mcso,attributes.data-u,attributes.data-ei,attributes.data-ucsi,attributes.data-pcs,attributes.data-biw,attributes.data-eom-state,attributes.data-dismiss,attributes.data-bucket,attributes.data-psd-ssc
2955,37,SPAN,18.0,SPAN.D6lY4c,,18.0,1004.0,//*[@id='kp-wp-tab-overview']/div[13]/div/div/div/div/div/div/div/div/div[1]/div/div/div/div/span/span,4924.09375,,,,,,,,xTFaxe IjabWd z1asCe SaPW2b,,,height:18px;line-height:18px;width:18px,,,,,,,,,,,,,,Bil8Ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2956,38,svg,18.0,SPAN.xTFaxe.IjabWd.z1asCe.SaPW2b,,18.0,1004.0,//*[@id='kp-wp-tab-overview']/div[13]/div/div/div/div/div/div/div/div/div[1]/div/div/div/div/span/span/svg,4924.09375,,,,,,,,,,,,,,,0 0 24 24,,http://www.w3.org/2000/svg,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2957,35,SPAN,0.0,DIV,,0.0,0.0,//*[@id='kp-wp-tab-overview']/div[13]/div/div/div/div/div/div/div/div/div[1]/div/div/div/span,4990.09375,,,,,,,,,,,,,,,,,,,,l7Bhpb;_;APqufo cECq7c;_;APqufs,,,,2ahUKEwiz28fV5v73AhW2m44IHem6BF0Qh-4GegQIMhAG,zOVa8,,,,,,,,,,,,QaFSEb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2958,33,SPAN,0.0,DIV.P8ujBc.v5yQqb.jqWpsc,,0.0,0.0,//*[@id='kp-wp-tab-overview']/div[13]/div/div/div/div/div/div/div/div/div[1]/div/span,4990.09375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2959,31,DIV,116.0,DIV.jtfYYd,"May 18, 2021 — Known to most simply as Shape Tape, the creamy, full-coverage liquid can be used to not only cover up blemishes, dark circles, and uneven skin ...",1035.0,0.0,//*[@id='kp-wp-tab-overview']/div[13]/div/div/div/div/div/div/div/div/div[2],4984.09375,,,,,,,,NJo7tc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2960,32,DIV,108.0,DIV.NJo7tc,"May 18, 2021 — Known to most simply as Shape Tape, the creamy, full-coverage liquid can be used to not only cover up blemishes, dark circles, and uneven skin ...",883.0,16.0,//*[@id='kp-wp-tab-overview']/div[13]/div/div/div/div/div/div/div/div/div[2]/div[1],4986.09375,,,,,,,,Z26q7c uUuwM,,,margin-top:2px;margin-right:8px;margin-left:16px;margin-bottom:6px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2961,33,DIV,41.0,DIV.Z26q7c.uUuwM,"May 18, 2021 — Known to most simply as Shape Tape, the creamy, full-coverage liquid can be used to not only cover up blemishes, dark circles, and uneven skin ...",883.0,16.0,//*[@id='kp-wp-tab-overview']/div[13]/div/div/div/div/div/div/div/div/div[2]/div[1]/div,4986.09375,,,,,,,,VwiC3b MUxGbd yDYNvb lEBKkf,,,-webkit-line-clamp:4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2962,34,SPAN,17.0,DIV.VwiC3b.MUxGbd.yDYNvb.lEBKkf,"May 18, 2021 —",106.59375,16.0,//*[@id='kp-wp-tab-overview']/div[13]/div/div/div/div/div/div/div/div/div[2]/div[1]/div/span,4988.09375,,,,,,,,MUxGbd wuQ4Ob WZ8Tjf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2963,35,SPAN,16.0,SPAN.MUxGbd.wuQ4Ob.WZ8Tjf,"May 18, 2021",84.828125,16.0,//*[@id='kp-wp-tab-overview']/div[13]/div/div/div/div/div/div/div/div/div[2]/div[1]/div/span/span,4989.09375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2964,32,DIV,104.0,DIV.NJo7tc,,104.0,915.0,//*[@id='kp-wp-tab-overview']/div[13]/div/div/div/div/div/div/div/div/div[2]/div[2],4990.09375,,,,,,,,Z26q7c,,,margin-top:6px;margin-right:16px;margin-left:8px;margin-bottom:6px;flex-basis:104px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2965,33,A,104.0,DIV.Z26q7c,,104.0,915.0,//*[@id='kp-wp-tab-overview']/div[13]/div/div/div/div/div/div/div/div/div[2]/div[2]/a,4990.09375,,,,https://www.allure.com/review/tarte-cosmetics-shape-tape-contour-concealer/amp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/url?sa=t&source=web&rct=j&url=https://www.allure.com/review/tarte-cosmetics-shape-tape-contour-concealer/amp&ved=2ahUKEwiz28fV5v73AhW2m44IHem6BF0Qqa4BegQIQRAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2966,34,DIV,104.0,A,,104.0,915.0,//*[@id='kp-wp-tab-overview']/div[13]/div/div/div/div/div/div/div/div/div[2]/div[2]/a/div,4990.09375,,,,,,,,LicuJb uhHOwf BYbUcd,,,border-radius:8px;height:104px;width:104px,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2967,35,IMG,104.0,DIV.LicuJb.uhHOwf.BYbUcd,,104.0,915.0,//*[@id='dimg_69'],4990.09375,,,,,,,,,dimg_69,,,,,,,,,,,,,,,,,,,,shape tape from www.allure.com,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2968,31,DIV,16.0,DIV.jtfYYd,$27.00 · Review by Devon Abelman · In stock,1003.0,16.0,//*[@id='kp-wp-tab-overview']/div[13]/div/div/div/div/div/div/div/div/div[3],5106.09375,,,,,,,,NJo7tc Z26q7c uUuwM,,,margin-top:6px;margin-right:16px;margin-left:16px;margin-bottom:12px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2969,32,DIV,20.0,DIV.NJo7tc.Z26q7c.uUuwM,$27.00 · Review by Devon Abelman · In stock,1003.0,16.0,//*[@id='kp-wp-tab-overview']/div[13]/div/div/div/div/div/div/div/div/div[3]/div,5102.09375,,,,,,,,jC6vSe,,,margin-top:-4px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2970,33,SPAN,16.0,DIV.jC6vSe,·,11.671875,58.828125,//*[@id='kp-wp-tab-overview']/div[13]/div/div/div/div/div/div/div/div/div[3]/div/span[1],5104.09375,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2971,33,SPAN,16.0,DIV.jC6vSe,·,11.671875,237.8125,//*[@id='kp-wp-tab-overview']/div[13]/div/div/div/div/div/div/div/div/div[3]/div/span[2],5104.09375,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2972,22,DIV,196.0,DIV#kp-wp-tab-overview,"https://www.qvc.com › tarte-Shape-...tarte Shape Tape Concealer w/ Sponge - QVC.comFormulated with Amazonian clay, mango seed, and shea butter, the concealer moisturizes without settling into fine lines. With a custom, tapered wand applicator, ...4:544.2(483)",1035.0,0.0,//*[@id='kp-wp-tab-overview']/div[14],5142.09375,,,,,,,,TzHB6b mnr-c UBoxCb K7khPe,,,,,,,,,,,,PhoHd;_;APques,,,,2ahUKEwiz28fV5v73AhW2m44IHem6BF0QubsFKAB6BAhbEAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CFsQAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2973,23,DIV,196.0,DIV.TzHB6b.mnr-c.UBoxCb.K7khPe,"https://www.qvc.com › tarte-Shape-...tarte Shape Tape Concealer w/ Sponge - QVC.comFormulated with Amazonian clay, mango seed, and shea butter, the concealer moisturizes without settling into fine lines. With a custom, tapered wand applicator, ...4:544.2(483)",1035.0,0.0,//*[@id='kp-wp-tab-overview']/div[14]/div,5142.09375,,,,,,,,,,,,,,,,,,,,,,,,,xQjRM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2974,24,DIV,196.0,DIV,"https://www.qvc.com › tarte-Shape-...tarte Shape Tape Concealer w/ Sponge - QVC.comFormulated with Amazonian clay, mango seed, and shea butter, the concealer moisturizes without settling into fine lines. With a custom, tapered wand applicator, ...4:544.2(483)",1035.0,0.0,//*[@id='kp-wp-tab-overview']/div[14]/div/div,5142.09375,,,,,,,,sATSHe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2975,25,DIV,196.0,DIV.sATSHe,"https://www.qvc.com › tarte-Shape-...tarte Shape Tape Concealer w/ Sponge - QVC.comFormulated with Amazonian clay, mango seed, and shea butter, the concealer moisturizes without settling into fine lines. With a custom, tapered wand applicator, ...4:544.2(483)",1035.0,0.0,//*[@id='kp-wp-tab-overview']/div[14]/div/div/div,5142.09375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2976,26,DIV,196.0,DIV,"https://www.qvc.com › tarte-Shape-...tarte Shape Tape Concealer w/ Sponge - QVC.comFormulated with Amazonian clay, mango seed, and shea butter, the concealer moisturizes without settling into fine lines. With a custom, tapered wand applicator, ...4:544.2(483)",1035.0,0.0,//*[@id='kp-wp-tab-overview']/div[14]/div/div/div/div,5142.09375,,,,,,,,wXlZre TjcfIc eE3xqf B03h3d P6OZi V14nKc ptcLIOszQJu__wholepage-card wp-ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CFgQAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2977,27,DIV,196.0,DIV.wXlZre.TjcfIc.eE3xqf.B03h3d.P6OZi.V14nKc.ptcLIOszQJu__wholepage-card.wp-ms,"https://www.qvc.com › tarte-Shape-...tarte Shape Tape Concealer w/ Sponge - QVC.comFormulated with Amazonian clay, mango seed, and shea butter, the concealer moisturizes without settling into fine lines. With a custom, tapered wand applicator, ...4:544.2(483)",1035.0,0.0,//*[@id='kp-wp-tab-overview']/div[14]/div/div/div/div/div,5142.09375,,,,,,,,UDZeY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2978,28,DIV,196.0,DIV.UDZeY,"https://www.qvc.com › tarte-Shape-...tarte Shape Tape Concealer w/ Sponge - QVC.comFormulated with Amazonian clay, mango seed, and shea butter, the concealer moisturizes without settling into fine lines. With a custom, tapered wand applicator, ...4:544.2(483)",1035.0,0.0,//*[@id='kp-wp-tab-overview']/div[14]/div/div/div/div/div/div,5142.09375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CEYQAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2979,29,DIV,196.0,DIV,"https://www.qvc.com › tarte-Shape-...tarte Shape Tape Concealer w/ Sponge - QVC.comFormulated with Amazonian clay, mango seed, and shea butter, the concealer moisturizes without settling into fine lines. With a custom, tapered wand applicator, ...4:544.2(483)",1035.0,0.0,//*[@id='kp-wp-tab-overview']/div[14]/div/div/div/div/div/div/div,5142.09375,,,,,,,,mnr-c xpd O9g5cc uUPGi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2980,30,DIV,196.0,DIV.mnr-c.xpd.O9g5cc.uUPGi,"https://www.qvc.com › tarte-Shape-...tarte Shape Tape Concealer w/ Sponge - QVC.comFormulated with Amazonian clay, mango seed, and shea butter, the concealer moisturizes without settling into fine lines. With a custom, tapered wand applicator, ...4:544.2(483)",1035.0,0.0,//*[@id='kp-wp-tab-overview']/div[14]/div/div/div/div/div/div/div/div,5142.09375,,,,,,,,GLI8Bc,,,grid-template-areas:'x5WNvb x5WNvb x5WNvb x5WNvb x5WNvb x5WNvb x5WNvb x5WNvb x5WNvb x5WNvb x5WNvb x5WNvb' 'nke7rc nke7rc nke7rc nke7rc nke7rc nke7rc nke7rc nke7rc nke7rc nke7rc Vjbam Vjbam' 'mCCBcf mCCBcf mCCBcf mCCBcf mCCBcf mCCBcf mCCBcf mCCBcf mCCBcf mCCBcf Vjbam Vjbam' '. . . . . . . . . . Vjbam Vjbam',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ih6Jnb_FgDRgd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2981,31,DIV,60.0,DIV.GLI8Bc,https://www.qvc.com › tarte-Shape-...tarte Shape Tape Concealer w/ Sponge - QVC.com,1003.0,16.0,//*[@id='kp-wp-tab-overview']/div[14]/div/div/div/div/div/div/div/div/div[1],5154.09375,,,,,,,,jGGQ5e VGXe8,,,max-width:100vw;margin-top:12px;margin-right:16px;margin-left:16px;margin-bottom:6px;grid-area:x5WNvb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2982,32,DIV,84.0,DIV.jGGQ5e.VGXe8,https://www.qvc.com › tarte-Shape-...tarte Shape Tape Concealer w/ Sponge - QVC.com,1035.0,0.0,//*[@id='kp-wp-tab-overview']/div[14]/div/div/div/div/div/div/div/div/div[1]/div,5142.09375,,,,,,,,P8ujBc v5yQqb jqWpsc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
