,depth,element,height,parentNode,text,width,x,xpath,y,attributes.charset,attributes.content,attributes.name,attributes.href,attributes.rel,attributes.sizes,attributes.itemprop,attributes.class,attributes.id,attributes.aria-label,attributes.style,attributes.data-ogsr-up,attributes.target,attributes.height,attributes.viewBox,attributes.width,attributes.xmlns,attributes.jsaction,attributes.jscontroller,attributes.jsdata,attributes.aria-controls,attributes.aria-expanded,attributes.aria-haspopup,attributes.data-ved,attributes.jsname,attributes.role,attributes.tabindex,attributes.aria-hidden,attributes.alt,attributes.src,attributes.enable-background,attributes.focusable,attributes.ping,attributes.action,attributes.data-submitfalse,attributes.method,attributes.jsmodel,attributes.type,attributes.aria-autocomplete,attributes.autocapitalize,attributes.autocomplete,attributes.autocorrect,attributes.maxlength,attributes.spellcheck,attributes.title,attributes.value,attributes.data-input-has-text,attributes.data-view-type,attributes.data-is-ios-gsa,attributes.data-async-context,attributes.data-async-context-required,attributes.data-async-type,attributes.data-jiis,attributes.aria-current,attributes.data-hveid,attributes.data-short-label,attributes.data-spl,attributes.data-pla,attributes.aria-level,attributes.data-async-trigger,attributes.data-async-method,attributes.data-bimgw,attributes.data-container-id,attributes.data-easag,attributes.data-ebimg,attributes.data-esivpe,attributes.data-essag,attributes.data-handleswipegrow,attributes.data-iaq,attributes.data-immersivepurplelinks,attributes.data-ivpess,attributes.data-numplao,attributes.data-prehandle,attributes.data-puhws,attributes.data-swipegrowheight,attributes.data-swipegrowsettf,attributes.data-swipegrowth,attributes.data-swipegrowthntl,attributes.data-webstandard,attributes.data-aqid,attributes.data-uss,attributes.jsshadow,attributes.jsslot,attributes.seo-pixel,attributes.data-fp-link,attributes.data-catalog-id,attributes.data-merchant-id,attributes.data-mobile-regular-npack-pla-unit-height,attributes.data-offer-docid,attributes.data-offer-id,attributes.data-pla-unit-height-with-sra,attributes.data-product-docid,attributes.data-slot,attributes.data-atf,attributes.data-frt,price,attributes.__is_owner,attributes.data-nohref,attributes.jsowner,attributes.data-index,attributes.data-lia-cluster-id,attributes.data-site-cluster-id,attributes.data-variant-group-id,attributes.data-bigimageurl,attributes.data-ih,attributes.data-iw,attributes.data-smr-hint,attributes.data-smr-url,attributes.data-restore,attributes.data-ss,attributes.data-adapt-width-with-js,attributes.data-unselected-text-color,attributes.aria-selected,attributes.data-uiis,attributes.data-query,attributes.aria-labelledby,attributes.placeholder,attributes.aria-valuetext,attributes.data-id,attributes.data-cid,attributes.decode-data-ved,attributes.data-dc,attributes.data-dw,attributes.aria-pressed,attributes.data-ex_istate,attributes.data-m_r,attributes.data-m_t,attributes.data-rc_q,attributes.data-rc_ui,attributes.data-ru_gwp,attributes.data-ru_q,attributes.data-trex_id,attributes.data-sp,attributes.data-pfp,attributes.eid,attributes.data-bsrc,attributes.data-noaft,attributes.aria-roledescription,attributes.frameborder,attributes.data-url,attributes.data-rc_f,attributes.data-rc_ludocids,attributes.data-ru_lqi,attributes.data-p,attributes.aria-describedby,attributes.data-f,attributes.data-fm,attributes.data-initq,attributes.data-it,attributes.data-qc,attributes.data-bs,attributes.data-sgrd,attributes.data-lk,attributes.data-q,attributes.data-uda,attributes.data-md,attributes.data-tts,attributes.data-tts-text,attributes.data-attrid,attributes.data-async-fc,attributes.data-async-fcv,attributes.data-async-ons,attributes.data-sokoban-container,attributes.data-header-feature,attributes.data-content-feature,attributes.data-babe,attributes.data-cgae,attributes.data-cuc,attributes.aria-disabled,attributes.data-alert-message,attributes.data-scr,attributes.data-enable-product-traversal,attributes.data-ft,attributes.data-num-of-products,attributes.data-serialized-chip-data-in-stick-param,attributes.data-sti,attributes.data-stick-param,attributes.data-enable-reviews-cache,attributes.data-feature-type,attributes.data-gl,attributes.data-ipn,attributes.data-pge,attributes.data-ppn,attributes.data-focus,attributes.data-gid,attributes.data-iid,attributes.data-mid,attributes.data-oid,attributes.data-pid,attributes.data-pvf,attributes.data-pvt,attributes.data-rds,attributes.data-siid,attributes.data-spdr,attributes.data-upa,attributes.data-vc,attributes.data-vsc,attributes.data-is-hidden,attributes.data-src,attributes.aria-live,attributes.data-async-rclass,attributes.data-fc,attributes.data-sd,attributes.data-xu-flt-unit,attributes.data-u,attributes.data-ei,attributes.data-ucsi,attributes.data-pcs,attributes.data-biw,attributes.data-eom-state,attributes.data-dismiss,attributes.data-bucket,attributes.data-psd-ssc
5782,16,IMG,104.0,DIV.LicuJb.uhHOwf.BYbUcd,,104.0,915.0,//*[@id='dimg_5'],-165.0,,,,,,,,,dimg_5,,,,,,,,,,,,,,,,,,,,air filters near me from www.broadrippleheating.com,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSyk6dwwx8aSU_IPmgwVsBYc9H49v1eKXdt6ueStZPKdWq1fuWSXYZ1l5I&usqp=CAE&s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5783,9,DIV,112.0,DIV#rso,https://shop.advanceautoparts.com › ...Air Filters - Advance Auto PartsAir Filters. Oxygen and the gas in your tank are what fuels your car's engine. The intake sucks air into your engine so that gasoline ...,1035.0,0.0,//*[@id='rso']/div[12],-41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CE8QAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[x:0,y:3485,w:1035,h:112]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5784,10,DIV,112.0,DIV,https://shop.advanceautoparts.com › ...Air Filters - Advance Auto PartsAir Filters. Oxygen and the gas in your tank are what fuels your car's engine. The intake sucks air into your engine so that gasoline ...,1035.0,0.0,//*[@id='rso']/div[12]/div,-41.0,,,,,,,,mnr-c xpd O9g5cc uUPGi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5785,11,DIV,112.0,DIV.mnr-c.xpd.O9g5cc.uUPGi,https://shop.advanceautoparts.com › ...Air Filters - Advance Auto PartsAir Filters. Oxygen and the gas in your tank are what fuels your car's engine. The intake sucks air into your engine so that gasoline ...,1035.0,0.0,//*[@id='rso']/div[12]/div/div,-41.0,,,,,,,,jtfYYd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ih6Jnb_C649tb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5786,12,DIV,60.0,DIV.jtfYYd,https://shop.advanceautoparts.com › ...Air Filters - Advance Auto Parts,1003.0,16.0,//*[@id='rso']/div[12]/div/div/div[1],-29.0,,,,,,,,NJo7tc Z26q7c jGGQ5e,,,margin-top:12px;margin-right:16px;margin-left:16px;margin-bottom:6px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5787,13,DIV,84.0,DIV.NJo7tc.Z26q7c.jGGQ5e,https://shop.advanceautoparts.com › ...Air Filters - Advance Auto Parts,1035.0,0.0,//*[@id='rso']/div[12]/div/div/div[1]/div,-41.0,,,,,,,,P8ujBc v5yQqb jqWpsc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5788,14,A,84.0,DIV.P8ujBc.v5yQqb.jqWpsc,https://shop.advanceautoparts.com › ...Air Filters - Advance Auto Parts,1035.0,0.0,//*[@id='rso']/div[12]/div/div/div[1]/div/a,-41.0,,,,https://shop.advanceautoparts.com/c3/air-filters/15240,,,,cz3goc BmP5tf,,,,,,,,,,,,,,,,,,presentation,,,,,,,/url?sa=t&source=web&rct=j&url=https://shop.advanceautoparts.com/c3/air-filters/15240&ved=2ahUKEwj18MTjzf73AhXXNc0KHaRdAaoQFnoECEsQAQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5789,15,DIV,34.0,A.cz3goc.BmP5tf,https://shop.advanceautoparts.com › ...,1003.0,16.0,//*[@id='rso']/div[12]/div/div/div[1]/div/a/div[1],-29.0,,,,,,,,OSrXXb NJS5vf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5790,16,DIV,22.0,DIV.OSrXXb.NJS5vf,https://shop.advanceautoparts.com › ...,963.0,16.0,//*[@id='rso']/div[12]/div/div/div[1]/div/a/div[1]/div,-29.0,,,,,,,,d8lRkd OSrXXb WQnrNe MUxGbd lyLwlc aLF0Z,,https://shop.advanceautoparts.com › ...,,,,,,,,,,,,,,,,link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5791,17,SPAN,16.0,DIV.d8lRkd.OSrXXb.WQnrNe.MUxGbd.lyLwlc.aLF0Z,,16.0,16.0,//*[@id='rso']/div[12]/div/div/div[1]/div/a/div[1]/div/span[1],-24.703125,,,,,,,,eqA2re Vwoesf,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5792,18,IMG,16.0,SPAN.eqA2re.Vwoesf,,16.0,16.0,//*[@id='rso']/div[12]/div/div/div[1]/div/a/div[1]/div/span[1]/img,-24.703125,,,,,,,,XNo5Ab,,,height:16px;width:16px,,,,,,,,,,,,,,,,,,,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAMAAAAoLQ9TAAAAgVBMVEXMHzbtjhbVZTjZ0dKvkJVSDBZdKjHj4ODh2drOKDP8wwehUFTMzMyMjIwjIyNVVVWYXWXdWSXwmxI1CA4AAADCwsL///84ODilGSzukhXcazKRkZFjY2NpaWnb29ujTlGUYGc9CRCcGCnebCvnexzEVVSim5wOAgRkREjAnaK4aXPx1PqYAAAAWElEQVR4Aa1NtQGAMBC8eFJR05L9l6LC5RvcZYPcux4CgL3+wwjIu3ZvuYu/Yd/Gdhdfg6KrkU8A+H3RK4CojfFtWMbtbNnGfxaW0HidIP03PGs8u4BQOAHJgRFYev2KhQAAAABJRU5ErkJggg==",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5793,17,SPAN,14.0,DIV.d8lRkd.OSrXXb.WQnrNe.MUxGbd.lyLwlc.aLF0Z,https://shop.advanceautoparts.com › ...,207.46875,44.0,//*[@id='rso']/div[12]/div/div/div[1]/div/a/div[1]/div/span[2],-24.0,,,,,,,,yKd8Hd qzEoUe,,,,,,,,,,,,,,,,,,text,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5794,18,SPAN,14.0,SPAN.yKd8Hd.qzEoUe,›,10.671875,230.78125,//*[@id='rso']/div[12]/div/div/div[1]/div/a/div[1]/div/span[2]/span[1],-24.0,,,,,,,,ZYHQ7e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5795,18,SPAN,14.0,SPAN.yKd8Hd.qzEoUe,...,10.015625,241.453125,//*[@id='rso']/div[12]/div/div/div[1]/div/a/div[1]/div/span[2]/span[2],-24.0,,,,,,,,ZYHQ7e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5796,15,DIV,27.0,A.cz3goc.BmP5tf,Air Filters - Advance Auto Parts,1003.0,16.0,//*[@id='rso']/div[12]/div/div/div[1]/div/a/div[2],5.0,,,,,,,,oewGkc LeUQr MUxGbd v0nnCb,,,,,,,,,,,,,,,,,,heading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5797,16,DIV,26.0,DIV.oewGkc.LeUQr.MUxGbd.v0nnCb,Air Filters - Advance Auto Parts,1003.0,16.0,//*[@id='rso']/div[12]/div/div/div[1]/div/a/div[2]/div,6.0,,,,,,,,q8U8x MBeuO ynAwRc oewGkc LeUQr,,,,,,,,,,,,,,,,,,link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5798,14,DIV,0.0,DIV.P8ujBc.v5yQqb.jqWpsc,,1035.0,0.0,//*[@id='rso']/div[12]/div/div/div[1]/div/div,43.0,,,,,,,,,,,,,,,,,,,exgaYe,l7Bhpb;_;AoY4e8,,,,2ahUKEwj18MTjzf73AhXXNc0KHaRdAaoQ2esEegQISxAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5799,15,DIV,0.0,DIV,,1035.0,0.0,//*[@id='rso']/div[12]/div/div/div[1]/div/div/div,43.0,,,,,,,,,,,,,,,,,,KyPa0e:RvIhPd;wjOG7e:edHC5b;al5F3e:edHC5b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5800,16,DIV,48.0,DIV,,48.0,986.0,//*[@id='rso']/div[12]/div/div/div[1]/div/div/div/div,-41.0,,,,,,,,iTPLzd lUn2nc cB4NFc Aajd3,,About this Result,position:absolute,,,,,,,RvIhPd,,,,,,,I3kE2c,button,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5801,17,SPAN,22.0,DIV.iTPLzd.lUn2nc.cB4NFc.Aajd3,,22.0,1002.0,//*[@id='rso']/div[12]/div/div/div[1]/div/div/div/div/span,-25.0,,,,,,,,D6lY4c,,,,,,,,,,,,,,,,,czHhOd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5802,18,SPAN,18.0,SPAN.D6lY4c,,18.0,1004.0,//*[@id='rso']/div[12]/div/div/div[1]/div/div/div/div/span/span,-23.0,,,,,,,,xTFaxe IjabWd z1asCe SaPW2b,,,height:18px;line-height:18px;width:18px,,,,,,,,,,,,,,Bil8Ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5803,19,svg,18.0,SPAN.xTFaxe.IjabWd.z1asCe.SaPW2b,,18.0,1004.0,//*[@id='rso']/div[12]/div/div/div[1]/div/div/div/div/span/span/svg,-23.0,,,,,,,,,,,,,,,0 0 24 24,,http://www.w3.org/2000/svg,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5804,16,SPAN,0.0,DIV,,0.0,0.0,//*[@id='rso']/div[12]/div/div/div[1]/div/div/div/span,43.0,,,,,,,,,,,,,,,,,,,,l7Bhpb;_;AoY4fA cECq7c;_;AoY4fE,,,,2ahUKEwj18MTjzf73AhXXNc0KHaRdAaoQh-4GegQISxAG,zOVa8,,,,,,,,,,,,QaFSEb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5805,14,SPAN,0.0,DIV.P8ujBc.v5yQqb.jqWpsc,,0.0,0.0,//*[@id='rso']/div[12]/div/div/div[1]/div/span,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5806,12,DIV,20.0,DIV.jtfYYd,Air Filters. Oxygen and the gas in your tank are what fuels your car's engine. The intake sucks air into your engine so that gasoline ...,1003.0,16.0,//*[@id='rso']/div[12]/div/div/div[2],39.0,,,,,,,,NJo7tc Z26q7c uUuwM,,,margin-top:2px;margin-right:16px;margin-left:16px;margin-bottom:12px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5807,13,DIV,21.0,DIV.NJo7tc.Z26q7c.uUuwM,Air Filters. Oxygen and the gas in your tank are what fuels your car's engine. The intake sucks air into your engine so that gasoline ...,1003.0,16.0,//*[@id='rso']/div[12]/div/div/div[2]/div,39.0,,,,,,,,VwiC3b MUxGbd yDYNvb lEBKkf,,,-webkit-line-clamp:3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5808,9,DIV,112.0,DIV#rso,https://www.cvs.com › shop › contentAir Filters - CVS PharmacyEnjoy FREE shipping on Air Filters at CVS! Shop top brands and browse real customer reviews today.,1035.0,0.0,//*[@id='rso']/div[13],79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CFAQAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[x:0,y:3605,w:1035,h:112]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5809,10,DIV,112.0,DIV,https://www.cvs.com › shop › contentAir Filters - CVS PharmacyEnjoy FREE shipping on Air Filters at CVS! Shop top brands and browse real customer reviews today.,1035.0,0.0,//*[@id='rso']/div[13]/div,79.0,,,,,,,,mnr-c xpd O9g5cc uUPGi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5810,11,DIV,112.0,DIV.mnr-c.xpd.O9g5cc.uUPGi,https://www.cvs.com › shop › contentAir Filters - CVS PharmacyEnjoy FREE shipping on Air Filters at CVS! Shop top brands and browse real customer reviews today.,1035.0,0.0,//*[@id='rso']/div[13]/div/div,79.0,,,,,,,,jtfYYd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ih6Jnb_deLWud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5811,12,DIV,60.0,DIV.jtfYYd,https://www.cvs.com › shop › contentAir Filters - CVS Pharmacy,1003.0,16.0,//*[@id='rso']/div[13]/div/div/div[1],91.0,,,,,,,,NJo7tc Z26q7c jGGQ5e,,,margin-top:12px;margin-right:16px;margin-left:16px;margin-bottom:6px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5812,13,DIV,84.0,DIV.NJo7tc.Z26q7c.jGGQ5e,https://www.cvs.com › shop › contentAir Filters - CVS Pharmacy,1035.0,0.0,//*[@id='rso']/div[13]/div/div/div[1]/div,79.0,,,,,,,,P8ujBc v5yQqb jqWpsc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5813,14,A,84.0,DIV.P8ujBc.v5yQqb.jqWpsc,https://www.cvs.com › shop › contentAir Filters - CVS Pharmacy,1035.0,0.0,//*[@id='rso']/div[13]/div/div/div[1]/div/a,79.0,,,,https://www.cvs.com/shop/content/air-filters,,,,cz3goc BmP5tf,,,,,,,,,,,,,,,,,,presentation,,,,,,,/url?sa=t&source=web&rct=j&url=https://www.cvs.com/shop/content/air-filters&ved=2ahUKEwj18MTjzf73AhXXNc0KHaRdAaoQFnoECEUQAQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
