,depth,element,height,parentNode,text,width,x,xpath,y,attributes.content,attributes.name,attributes.data-iml,attributes.href,attributes.nonce,attributes.rel,attributes.type,attributes.data-ilt,attributes.data-oq,attributes.data-swh,attributes.data-ueh,attributes.jsaction,attributes.jscontroller,attributes.style,attributes.class,attributes.data-ved,attributes.aria-label,attributes.aria-hidden,attributes.role,attributes.tabindex,attributes.alt,attributes.data-atf,attributes.data-frt,attributes.src,attributes.action,attributes.autocomplete,attributes.id,attributes.value,attributes.autocapitalize,attributes.autocorrect,price,attributes.data-ogsr-up,attributes.data-ogsr-alt,attributes.data-ogsr-fb,attributes.aria-expanded,attributes.focusable,attributes.viewBox,attributes.target,attributes.data-align,attributes.data-class,attributes.data-parent-id,attributes.data-internal-precise,attributes.aria-pressed,attributes.data-url,attributes.eid,attributes.data-hveid,attributes.data-is-grid-offer,attributes.data-shntl,attributes.colspan,attributes.data-ei,attributes.data-ucsi
507,16,A,15.0,SPAN.HiT7Id,(18),23.125,1763.0,//*[@id='related']/div[2]/div/div/div/div/span[10]/div/div[2]/span/a,923.0,,,,/shopping/product/3478427906348051406?prds=rsk:PC_10179483619920718765&sa=X&ved=0ahUKEwjB9sHVkNT3AhXMlXIEHU7BDeIQsBIIXw#reviews,,,,,,,,,,,dxeoqc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,17,SPAN,15.0,A.dxeoqc,(18),23.125,1763.0,//*[@id='related']/div[2]/div/div/div/div/span[10]/div/div[2]/span/a/span,923.0,,,,,,,,,,,,,,,,,18 product reviews,,link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,6,SECTION,354.0,DIV.dPIF2d,"Recently viewedOnly you can see this. To stop seeing your shopping history and manage your signed-out search activity, go to Settings. Items are saved for 7 days.$8.20Vitabath Plus for Dry Skin Moisturizing Gelee Bar Soap (8 oz)$28.05Vitabath Original Spring Green Moisturizing Bath & Shower Gelee - 21 oz bottle$8.99Vitabath Foaming Bath Bomb, Cool Spearmint & Thyme$8.99Vitabath Cucumber & White Tea Fragrance Mist (8 fl oz)$20.55Vitabath Basic Set, Original Spring Green - 20.5 fl oz total$8.99Vitabath Coconut Noir Body Wash 10 oz$18.99Vitabath Orchid Intrigue Everyday SetVitabath Lavender Chamomile Foaming Bath Bomb (5.29 oz)$8.99Vitabath Bath Fizzies, Cool Spearmint & Thyme, 10 Ounce$9.25Vitabath Foaming Bath Bomb, Heavenly Coconut Creme$33.00Vitabath Fresh Citrus Twist Moisturizing Bath & Shower Gelee-21 oz",959.0,38.0,//*[@id='sg-product__pdp-container']/div/section[2],899.0,,,,,,,,,,,,,,,KS6Dwf CUzmab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,7,DIV,24.0,SECTION.KS6Dwf.CUzmab,"Recently viewedOnly you can see this. To stop seeing your shopping history and manage your signed-out search activity, go to Settings. Items are saved for 7 days.",959.0,38.0,//*[@id='sg-product__pdp-container']/div/section[2]/div[1],1018.0,,,,,,,,,,,,,,,AMxILd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,8,DIV,24.0,DIV.AMxILd,"Recently viewedOnly you can see this. To stop seeing your shopping history and manage your signed-out search activity, go to Settings. Items are saved for 7 days.",959.0,38.0,//*[@id='sg-product__pdp-container']/div/section[2]/div[1]/div,1018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,9,DIV,18.0,DIV,Recently viewed,132.109375,38.0,//*[@id='sg-product__pdp-container']/div/section[2]/div[1]/div/div[1],1018.0,,,,,,,,,,,,,,,TyKKxb juqCy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,9,DIV,24.0,DIV,"Only you can see this. To stop seeing your shopping history and manage your signed-out search activity, go to Settings. Items are saved for 7 days.",12.0,178.109375,//*[@id='sg-product__pdp-container']/div/section[2]/div[1]/div/div[2],1018.0,,,,,,,,,,,,,,,AfEXhb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,10,SPAN,22.0,DIV.AfEXhb,"Only you can see this. To stop seeing your shopping history and manage your signed-out search activity, go to Settings. Items are saved for 7 days.",12.0,178.109375,//*[@id='sg-product__pdp-container']/div/section[2]/div[1]/div/div[2]/span,1019.0,,,,,,,,,,,,trigger.OedDfb,,,UkXZ5e,0ahUKEwjB9sHVkNT3AhXMlXIEHU7BDeIQ5OcCCGA,Learn more about privacy,,button,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,11,DIV,12.0,SPAN.UkXZ5e,,12.0,178.109375,//*[@id='sg-product__pdp-container']/div/section[2]/div[1]/div/div[2]/span/div,1024.0,,,,,,,,,,,,,,background-image:url(/images/nav_logo321.webp);background-repeat:no-repeat;background-position:-107px -99px;height:12px;width:12px;display:inline-block,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,11,SPAN,0.0,SPAN.UkXZ5e,"Only you can see this. To stop seeing your shopping history and manage your signed-out search activity, go to Settings. Items are saved for 7 days.",0.0,0.0,//*[@id='sg-product__pdp-container']/div/section[2]/div[1]/div/div[2]/span/span,0.0,,,,,,,,,,,,,,display:none,pp-bubble-cont,,,,,,,,,,,,,,,,,,,,,,,,left,,,,,,,,,,,,
517,12,A,0.0,SPAN.pp-bubble-cont,Settings,0.0,0.0,//*[@id='sg-product__pdp-container']/div/section[2]/div[1]/div/div[2]/span/span/a,0.0,,,,https://history.google.com/history/optout?nzb=1&sa=X&ved=0ahUKEwjB9sHVkNT3AhXMlXIEHU7BDeIQ-9EBCGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,7,DIV,195.0,SECTION.KS6Dwf.CUzmab,"$8.20Vitabath Plus for Dry Skin Moisturizing Gelee Bar Soap (8 oz)$28.05Vitabath Original Spring Green Moisturizing Bath & Shower Gelee - 21 oz bottle$8.99Vitabath Foaming Bath Bomb, Cool Spearmint & Thyme$8.99Vitabath Cucumber & White Tea Fragrance Mist (8 fl oz)$20.55Vitabath Basic Set, Original Spring Green - 20.5 fl oz total$8.99Vitabath Coconut Noir Body Wash 10 oz$18.99Vitabath Orchid Intrigue Everyday SetVitabath Lavender Chamomile Foaming Bath Bomb (5.29 oz)$8.99Vitabath Bath Fizzies, Cool Spearmint & Thyme, 10 Ounce$9.25Vitabath Foaming Bath Bomb, Heavenly Coconut Creme$33.00Vitabath Fresh Citrus Twist Moisturizing Bath & Shower Gelee-21 oz",959.0,38.0,//*[@id='sg-product__pdp-container']/div/section[2]/div[2],1058.0,,,,,,,,,,,,,,,AspnF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,8,DIV,195.0,DIV.AspnF,"$8.20Vitabath Plus for Dry Skin Moisturizing Gelee Bar Soap (8 oz)$28.05Vitabath Original Spring Green Moisturizing Bath & Shower Gelee - 21 oz bottle$8.99Vitabath Foaming Bath Bomb, Cool Spearmint & Thyme$8.99Vitabath Cucumber & White Tea Fragrance Mist (8 fl oz)$20.55Vitabath Basic Set, Original Spring Green - 20.5 fl oz total$8.99Vitabath Coconut Noir Body Wash 10 oz$18.99Vitabath Orchid Intrigue Everyday SetVitabath Lavender Chamomile Foaming Bath Bomb (5.29 oz)$8.99Vitabath Bath Fizzies, Cool Spearmint & Thyme, 10 Ounce$9.25Vitabath Foaming Bath Bomb, Heavenly Coconut Creme$33.00Vitabath Fresh Citrus Twist Moisturizing Bath & Shower Gelee-21 oz",959.0,38.0,//*[@id='sg-product__pdp-container']/div/section[2]/div[2]/div,1058.0,,,,,,,,,,,,,,,sh-dc__carousel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,9,SPAN,0.0,DIV.sh-dc__carousel,,0.0,0.0,//*[@id='sg-product__pdp-container']/div/section[2]/div[2]/div/span[1],0.0,,,,,,,,,,,,,,,sh-dc__prev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,9,SPAN,36.0,DIV.sh-dc__carousel,,36.0,979.0,//*[@id='sg-product__pdp-container']/div/section[2]/div[2]/div/span[2],1137.5,,,,,,,,,,,,,,,sh-dc__next sh-dc__enabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,9,DIV,195.0,DIV.sh-dc__carousel,"$8.20Vitabath Plus for Dry Skin Moisturizing Gelee Bar Soap (8 oz)$28.05Vitabath Original Spring Green Moisturizing Bath & Shower Gelee - 21 oz bottle$8.99Vitabath Foaming Bath Bomb, Cool Spearmint & Thyme$8.99Vitabath Cucumber & White Tea Fragrance Mist (8 fl oz)$20.55Vitabath Basic Set, Original Spring Green - 20.5 fl oz total$8.99Vitabath Coconut Noir Body Wash 10 oz$18.99Vitabath Orchid Intrigue Everyday SetVitabath Lavender Chamomile Foaming Bath Bomb (5.29 oz)$8.99Vitabath Bath Fizzies, Cool Spearmint & Thyme, 10 Ounce$9.25Vitabath Foaming Bath Bomb, Heavenly Coconut Creme$33.00Vitabath Fresh Citrus Twist Moisturizing Bath & Shower Gelee-21 oz",959.0,38.0,//*[@id='sg-product__pdp-container']/div/section[2]/div[2]/div/div,1058.0,,,,,,,,,,,,,,,sh-dc__scroller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,10,DIV,193.0,DIV.sh-dc__scroller,"$8.20Vitabath Plus for Dry Skin Moisturizing Gelee Bar Soap (8 oz)$28.05Vitabath Original Spring Green Moisturizing Bath & Shower Gelee - 21 oz bottle$8.99Vitabath Foaming Bath Bomb, Cool Spearmint & Thyme$8.99Vitabath Cucumber & White Tea Fragrance Mist (8 fl oz)$20.55Vitabath Basic Set, Original Spring Green - 20.5 fl oz total$8.99Vitabath Coconut Noir Body Wash 10 oz$18.99Vitabath Orchid Intrigue Everyday SetVitabath Lavender Chamomile Foaming Bath Bomb (5.29 oz)$8.99Vitabath Bath Fizzies, Cool Spearmint & Thyme, 10 Ounce$9.25Vitabath Foaming Bath Bomb, Heavenly Coconut Creme$33.00Vitabath Fresh Citrus Twist Moisturizing Bath & Shower Gelee-21 oz",959.0,38.0,//*[@id='sg-product__pdp-container']/div/section[2]/div[2]/div/div/div,1060.0,,,,,,,,,,,,,,,vPB2fb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,11,SPAN,189.0,DIV.vPB2fb,$8.20Vitabath Plus for Dry Skin Moisturizing Gelee Bar Soap (8 oz),166.0,40.0,//*[@id='sg-product__pdp-container']/div/section[2]/div[2]/div/div/div/span[1],1060.0,,,,,,,,,,,,,,,ePrkM zjGH6d sh-dc__carousel-item,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,12,A,130.0,SPAN.ePrkM.zjGH6d.sh-dc__carousel-item,,150.0,48.0,//*[@id='sg-product__pdp-container']/div/section[2]/div[2]/div/div/div/span[1]/a[1],1068.0,,,,"/shopping/product/17398422763038044951?prds=epd:1970304287279793737,rsk:PC_1259987988376692698&sa=X&ved=0ahUKEwjB9sHVkNT3AhXMlXIEHU7BDeIQuZ0ECGMoAA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,13,DIV,130.0,A,,150.0,48.0,//*[@id='sg-product__pdp-container']/div/section[2]/div[2]/div/div/div/span[1]/a[1]/div,1068.0,,,,,,,,,,,,,,,uynJBd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,14,DIV,130.0,DIV.uynJBd,,130.0,58.0,//*[@id='sg-product__pdp-container']/div/section[2]/div[2]/div/div/div/span[1]/a[1]/div/div,1068.0,,,,,,,,,,,,,,width:130px;height:130px,Gm1fk sh-img__image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,15,IMG,130.0,DIV.Gm1fk.sh-img__image,,130.0,58.0,//*[@id='sg-product__pdp-container']/div/section[2]/div[2]/div/div/div/span[1]/a[1]/div/div/img,1068.0,,,,,,,,,,,,,,,,,,,presentation,,,4,0,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSFkvrxkwhchM0_zE9i1xhTYcRT6Co8Yd4TswyF0rhBKpAMX70n7qEaue609D-0o22J6eLBTS1tOo4-4uNOSkfg6GGpkDnJ1klN81QoO1I9-pfky7JjB4-RVA&usqp=CAY,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,12,DIV,16.0,SPAN.ePrkM.zjGH6d.sh-dc__carousel-item,$8.20,150.0,48.0,//*[@id='sg-product__pdp-container']/div/section[2]/div[2]/div/div/div/span[1]/div,1208.0,,,,,,,,,,,,,,,A1lKs,,,,,,,,,,,,,,,,$8.20,,,,,,,,,,,,,,,,,,,,
530,12,A,17.0,SPAN.ePrkM.zjGH6d.sh-dc__carousel-item,Vitabath Plus for Dry Skin Moisturizing Gelee Bar Soap (8 oz),150.0,48.0,//*[@id='sg-product__pdp-container']/div/section[2]/div[2]/div/div/div/span[1]/a[2],1224.0,,,,"/shopping/product/17398422763038044951?prds=epd:1970304287279793737,rsk:PC_1259987988376692698&sa=X&ved=0ahUKEwjB9sHVkNT3AhXMlXIEHU7BDeIQ3KAECGQoAQ",,,,,,,,,,,AIT31c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,13,DIV,17.0,A.AIT31c,Vitabath Plus for Dry Skin Moisturizing Gelee Bar Soap (8 oz),150.0,48.0,//*[@id='sg-product__pdp-container']/div/section[2]/div[2]/div/div/div/span[1]/a[2]/div,1224.0,,,,,,,,,,,,,,,uHBBRe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,11,SPAN,189.0,DIV.vPB2fb,$28.05Vitabath Original Spring Green Moisturizing Bath & Shower Gelee - 21 oz bottle,166.0,214.0,//*[@id='sg-product__pdp-container']/div/section[2]/div[2]/div/div/div/span[2],1060.0,,,,,,,,,,,,,,,ePrkM zjGH6d sh-dc__carousel-item,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,12,A,130.0,SPAN.ePrkM.zjGH6d.sh-dc__carousel-item,,150.0,222.0,//*[@id='sg-product__pdp-container']/div/section[2]/div[2]/div/div/div/span[2]/a[1],1068.0,,,,"/shopping/product/7503005377870045071?prds=epd:2404207689469708124,rsk:PC_10926081125627127510&sa=X&ved=0ahUKEwjB9sHVkNT3AhXMlXIEHU7BDeIQuZ0ECGYoAA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,13,DIV,130.0,A,,150.0,222.0,//*[@id='sg-product__pdp-container']/div/section[2]/div[2]/div/div/div/span[2]/a[1]/div,1068.0,,,,,,,,,,,,,,,uynJBd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,14,DIV,130.0,DIV.uynJBd,,130.0,232.0,//*[@id='sg-product__pdp-container']/div/section[2]/div[2]/div/div/div/span[2]/a[1]/div/div,1068.0,,,,,,,,,,,,,,width:130px;height:130px,Gm1fk sh-img__image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,15,IMG,130.0,DIV.Gm1fk.sh-img__image,,130.0,232.0,//*[@id='sg-product__pdp-container']/div/section[2]/div[2]/div/div/div/span[2]/a[1]/div/div/img,1068.0,,,1652158135316,,,,,,,,,,,,,,,,presentation,,,4,0,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcS0D8GAxBCa9sYTDPsFeSCCXwEv1Ebz_KXH7GloTB522_OcM8cuWbLokQJViNelqiuhiX1sB9TcD8xySG4RU-oq8DrZsBIMPvBtKef-xy0sknBpZxY910z8JQ&usqp=CAY,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,12,DIV,16.0,SPAN.ePrkM.zjGH6d.sh-dc__carousel-item,$28.05,150.0,222.0,//*[@id='sg-product__pdp-container']/div/section[2]/div[2]/div/div/div/span[2]/div,1208.0,,,,,,,,,,,,,,,A1lKs,,,,,,,,,,,,,,,,$28.05,,,,,,,,,,,,,,,,,,,,
538,12,A,17.0,SPAN.ePrkM.zjGH6d.sh-dc__carousel-item,Vitabath Original Spring Green Moisturizing Bath & Shower Gelee - 21 oz bottle,150.0,222.0,//*[@id='sg-product__pdp-container']/div/section[2]/div[2]/div/div/div/span[2]/a[2],1224.0,,,,"/shopping/product/7503005377870045071?prds=epd:2404207689469708124,rsk:PC_10926081125627127510&sa=X&ved=0ahUKEwjB9sHVkNT3AhXMlXIEHU7BDeIQ3KAECGcoAQ",,,,,,,,,,,AIT31c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,13,DIV,17.0,A.AIT31c,Vitabath Original Spring Green Moisturizing Bath & Shower Gelee - 21 oz bottle,150.0,222.0,//*[@id='sg-product__pdp-container']/div/section[2]/div[2]/div/div/div/span[2]/a[2]/div,1224.0,,,,,,,,,,,,,,,uHBBRe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,11,SPAN,189.0,DIV.vPB2fb,"$8.99Vitabath Foaming Bath Bomb, Cool Spearmint & Thyme",166.0,388.0,//*[@id='sg-product__pdp-container']/div/section[2]/div[2]/div/div/div/span[3],1060.0,,,,,,,,,,,,,,,ePrkM zjGH6d sh-dc__carousel-item,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,12,A,130.0,SPAN.ePrkM.zjGH6d.sh-dc__carousel-item,,150.0,396.0,//*[@id='sg-product__pdp-container']/div/section[2]/div[2]/div/div/div/span[3]/a[1],1068.0,,,,/shopping/product/9004902827148697493?prds=epd:3185725534542410604&sa=X&ved=0ahUKEwjB9sHVkNT3AhXMlXIEHU7BDeIQuZ0ECGkoAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,13,DIV,130.0,A,,150.0,396.0,//*[@id='sg-product__pdp-container']/div/section[2]/div[2]/div/div/div/span[3]/a[1]/div,1068.0,,,,,,,,,,,,,,,uynJBd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,14,DIV,130.0,DIV.uynJBd,,130.0,406.0,//*[@id='sg-product__pdp-container']/div/section[2]/div[2]/div/div/div/span[3]/a[1]/div/div,1068.0,,,,,,,,,,,,,,width:130px;height:130px,Gm1fk sh-img__image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,15,IMG,130.0,DIV.Gm1fk.sh-img__image,,112.0,415.0,//*[@id='sg-product__pdp-container']/div/section[2]/div[2]/div/div/div/span[3]/a[1]/div/div/img,1068.0,,,1652158135318,,,,,,,,,,,,,,,,presentation,,,4,0,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcS-uAbHMp9R7obVIAlkcn6hAk9UJEPEiFFYW2vEDoRpr-gCyJbY7ePasGjulmo3kfx17nzKES9aF2E_FfFjwd9pMtt3bz-dMpD8lT-EFR-0ddz8F3C4sOsH&usqp=CAY,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,12,DIV,16.0,SPAN.ePrkM.zjGH6d.sh-dc__carousel-item,$8.99,150.0,396.0,//*[@id='sg-product__pdp-container']/div/section[2]/div[2]/div/div/div/span[3]/div,1208.0,,,,,,,,,,,,,,,A1lKs,,,,,,,,,,,,,,,,$8.99,,,,,,,,,,,,,,,,,,,,
546,12,A,17.0,SPAN.ePrkM.zjGH6d.sh-dc__carousel-item,"Vitabath Foaming Bath Bomb, Cool Spearmint & Thyme",150.0,396.0,//*[@id='sg-product__pdp-container']/div/section[2]/div[2]/div/div/div/span[3]/a[2],1224.0,,,,/shopping/product/9004902827148697493?prds=epd:3185725534542410604&sa=X&ved=0ahUKEwjB9sHVkNT3AhXMlXIEHU7BDeIQ3KAECGooAQ,,,,,,,,,,,AIT31c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,13,DIV,17.0,A.AIT31c,"Vitabath Foaming Bath Bomb, Cool Spearmint & Thyme",150.0,396.0,//*[@id='sg-product__pdp-container']/div/section[2]/div[2]/div/div/div/span[3]/a[2]/div,1224.0,,,,,,,,,,,,,,,uHBBRe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,11,SPAN,189.0,DIV.vPB2fb,$8.99Vitabath Cucumber & White Tea Fragrance Mist (8 fl oz),166.0,562.0,//*[@id='sg-product__pdp-container']/div/section[2]/div[2]/div/div/div/span[4],1060.0,,,,,,,,,,,,,,,ePrkM zjGH6d sh-dc__carousel-item,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,12,A,130.0,SPAN.ePrkM.zjGH6d.sh-dc__carousel-item,,150.0,570.0,//*[@id='sg-product__pdp-container']/div/section[2]/div[2]/div/div/div/span[4]/a[1],1068.0,,,,/shopping/product/18014912427089618988?prds=epd:17715445348111555978&sa=X&ved=0ahUKEwjB9sHVkNT3AhXMlXIEHU7BDeIQuZ0ECGwoAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,13,DIV,130.0,A,,150.0,570.0,//*[@id='sg-product__pdp-container']/div/section[2]/div[2]/div/div/div/span[4]/a[1]/div,1068.0,,,,,,,,,,,,,,,uynJBd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,14,DIV,130.0,DIV.uynJBd,,130.0,580.0,//*[@id='sg-product__pdp-container']/div/section[2]/div[2]/div/div/div/span[4]/a[1]/div/div,1068.0,,,,,,,,,,,,,,width:130px;height:130px,Gm1fk sh-img__image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,15,IMG,130.0,DIV.Gm1fk.sh-img__image,,130.0,580.0,//*[@id='sg-product__pdp-container']/div/section[2]/div[2]/div/div/div/span[4]/a[1]/div/div/img,1068.0,,,1652158135318,,,,,,,,,,,,,,,,presentation,,,4,0,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRv41yZaKlP2r60IMnS7srEcG_lsSlFmX7bDxGkyyX9p0LHC3PMUpnyuie0pyEGfPrbNyljqifSKRuk4BGkiov7N5aRIjkCOVeCbWo9tlPT0romGGDpJ_hFVg&usqp=CAY,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,12,DIV,16.0,SPAN.ePrkM.zjGH6d.sh-dc__carousel-item,$8.99,150.0,570.0,//*[@id='sg-product__pdp-container']/div/section[2]/div[2]/div/div/div/span[4]/div,1208.0,,,,,,,,,,,,,,,A1lKs,,,,,,,,,,,,,,,,$8.99,,,,,,,,,,,,,,,,,,,,
554,12,A,17.0,SPAN.ePrkM.zjGH6d.sh-dc__carousel-item,Vitabath Cucumber & White Tea Fragrance Mist (8 fl oz),150.0,570.0,//*[@id='sg-product__pdp-container']/div/section[2]/div[2]/div/div/div/span[4]/a[2],1224.0,,,,/shopping/product/18014912427089618988?prds=epd:17715445348111555978&sa=X&ved=0ahUKEwjB9sHVkNT3AhXMlXIEHU7BDeIQ3KAECG0oAQ,,,,,,,,,,,AIT31c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,13,DIV,17.0,A.AIT31c,Vitabath Cucumber & White Tea Fragrance Mist (8 fl oz),150.0,570.0,//*[@id='sg-product__pdp-container']/div/section[2]/div[2]/div/div/div/span[4]/a[2]/div,1224.0,,,,,,,,,,,,,,,uHBBRe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,11,SPAN,189.0,DIV.vPB2fb,"$20.55Vitabath Basic Set, Original Spring Green - 20.5 fl oz total",166.0,736.0,//*[@id='sg-product__pdp-container']/div/section[2]/div[2]/div/div/div/span[5],1060.0,,,,,,,,,,,,,,,ePrkM zjGH6d sh-dc__carousel-item,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,12,A,130.0,SPAN.ePrkM.zjGH6d.sh-dc__carousel-item,,150.0,744.0,//*[@id='sg-product__pdp-container']/div/section[2]/div[2]/div/div/div/span[5]/a[1],1068.0,,,,"/shopping/product/7239845217904504840?prds=epd:7927613404240847526,rsk:PC_17804099512443253536&sa=X&ved=0ahUKEwjB9sHVkNT3AhXMlXIEHU7BDeIQuZ0ECG8oAA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,13,DIV,130.0,A,,150.0,744.0,//*[@id='sg-product__pdp-container']/div/section[2]/div[2]/div/div/div/span[5]/a[1]/div,1068.0,,,,,,,,,,,,,,,uynJBd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,14,DIV,130.0,DIV.uynJBd,,130.0,754.0,//*[@id='sg-product__pdp-container']/div/section[2]/div[2]/div/div/div/span[5]/a[1]/div/div,1068.0,,,,,,,,,,,,,,width:130px;height:130px,Gm1fk sh-img__image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,15,IMG,130.0,DIV.Gm1fk.sh-img__image,,96.65625,770.671875,//*[@id='sg-product__pdp-container']/div/section[2]/div[2]/div/div/div/span[5]/a[1]/div/div/img,1068.0,,,1652158135318,,,,,,,,,,,,,,,,presentation,,,4,0,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcT_oIFwdw0KewV_BVe0vWXyPDK-jWJD2CbPPz-1UZBWwJFLM0Ml1D0xa_Hqzs5eB-5idHtwBOcD1ziazT3_O_luAGszp00chQ4cRWwiPB4N1Gemxwb9qofaRA&usqp=CAY,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,12,DIV,16.0,SPAN.ePrkM.zjGH6d.sh-dc__carousel-item,$20.55,150.0,744.0,//*[@id='sg-product__pdp-container']/div/section[2]/div[2]/div/div/div/span[5]/div,1208.0,,,,,,,,,,,,,,,A1lKs,,,,,,,,,,,,,,,,$20.55,,,,,,,,,,,,,,,,,,,,
562,12,A,17.0,SPAN.ePrkM.zjGH6d.sh-dc__carousel-item,"Vitabath Basic Set, Original Spring Green - 20.5 fl oz total",150.0,744.0,//*[@id='sg-product__pdp-container']/div/section[2]/div[2]/div/div/div/span[5]/a[2],1224.0,,,,"/shopping/product/7239845217904504840?prds=epd:7927613404240847526,rsk:PC_17804099512443253536&sa=X&ved=0ahUKEwjB9sHVkNT3AhXMlXIEHU7BDeIQ3KAECHAoAQ",,,,,,,,,,,AIT31c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,13,DIV,17.0,A.AIT31c,"Vitabath Basic Set, Original Spring Green - 20.5 fl oz total",150.0,744.0,//*[@id='sg-product__pdp-container']/div/section[2]/div[2]/div/div/div/span[5]/a[2]/div,1224.0,,,,,,,,,,,,,,,uHBBRe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,11,SPAN,189.0,DIV.vPB2fb,$8.99Vitabath Coconut Noir Body Wash 10 oz,166.0,910.0,//*[@id='sg-product__pdp-container']/div/section[2]/div[2]/div/div/div/span[6],1060.0,,,,,,,,,,,,,,,ePrkM zjGH6d sh-dc__carousel-item,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,12,A,130.0,SPAN.ePrkM.zjGH6d.sh-dc__carousel-item,,150.0,918.0,//*[@id='sg-product__pdp-container']/div/section[2]/div[2]/div/div/div/span[6]/a[1],1068.0,,,,"/shopping/product/18216154886767157596?prds=epd:15005600473262260270,rsk:PC_12080147983932083357&sa=X&ved=0ahUKEwjB9sHVkNT3AhXMlXIEHU7BDeIQuZ0ECHIoAA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,13,DIV,130.0,A,,150.0,918.0,//*[@id='sg-product__pdp-container']/div/section[2]/div[2]/div/div/div/span[6]/a[1]/div,1068.0,,,,,,,,,,,,,,,uynJBd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
