,depth,element,height,parentNode,text,width,x,xpath,y,attributes.charset,attributes.content,attributes.name,attributes.href,attributes.rel,attributes.sizes,attributes.itemprop,attributes.class,attributes.id,attributes.aria-label,attributes.style,attributes.data-ogsr-up,attributes.target,attributes.height,attributes.viewBox,attributes.width,attributes.xmlns,attributes.jsaction,attributes.jscontroller,attributes.jsdata,attributes.aria-controls,attributes.aria-expanded,attributes.aria-haspopup,attributes.data-ved,attributes.jsname,attributes.role,attributes.tabindex,attributes.aria-hidden,attributes.alt,attributes.src,attributes.enable-background,attributes.focusable,attributes.ping,attributes.action,attributes.data-submitfalse,attributes.method,attributes.jsmodel,attributes.type,attributes.aria-autocomplete,attributes.autocapitalize,attributes.autocomplete,attributes.autocorrect,attributes.maxlength,attributes.spellcheck,attributes.title,attributes.value,attributes.data-input-has-text,attributes.data-view-type,attributes.data-is-ios-gsa,attributes.data-async-context,attributes.data-async-context-required,attributes.data-async-type,attributes.data-jiis,attributes.aria-current,attributes.data-hveid,attributes.data-short-label,attributes.data-spl,attributes.data-count,attributes.data-iu,attributes.aria-level,attributes.data-uss,attributes.jsshadow,attributes.jsslot,attributes.data-atf,attributes.data-frt,attributes.data-h,attributes.data-nr,attributes.data-attrid,attributes.data-docid,attributes.data-lpage,attributes.data-bla,attributes.data-ni,attributes.data-src,attributes.data-veid,attributes.data-closelabel,attributes.data-expand-on-click,attributes.data-openlabel,price,attributes.data-dir,attributes.data-carousel-padding,attributes.data-has-lerp,attributes.data-visible,attributes.data-rtc,attributes.data-url,attributes.data-async-trigger,attributes.data-enable-product-traversal,attributes.data-ft,attributes.data-num-of-products,attributes.data-serialized-chip-data-in-stick-param,attributes.data-sti,attributes.data-stick-param,attributes.data-enable-reviews-cache,attributes.data-feature-type,attributes.data-gl,attributes.data-ipn,attributes.data-pge,attributes.data-ppn,attributes.decode-data-ved,attributes.data-cid,attributes.data-focus,attributes.data-gid,attributes.data-iid,attributes.data-index,attributes.data-mid,attributes.data-oid,attributes.data-pid,attributes.data-pvf,attributes.data-pvt,attributes.data-rds,attributes.data-siid,attributes.data-spdr,attributes.data-upa,attributes.data-vc,attributes.data-vsc,attributes.data-is-hidden,attributes.aria-live,attributes.data-async-rclass,attributes.data-sokoban-container,attributes.data-header-feature,attributes.data-amp-cur,attributes.data-amp-title,attributes.data-amp-vgi,attributes.data-content-feature,attributes.data-xu-flt-unit,attributes.data-u,attributes.data-ei,attributes.data-ucsi,attributes.data-pcs,attributes.data-biw,attributes.aria-labelledby,attributes.data-eom-state,attributes.__is_owner,attributes.data-dismiss,attributes.jsowner,attributes.data-bucket,attributes.data-psd-ssc,attributes.eid,attributes.data-ei-async,attributes.data-clcm,attributes.data-clim,attributes.data-clmach,attributes.data-clmacw,attributes.data-clmich,attributes.data-clmicw,attributes.data-clmnc,attributes.data-clpar,attributes.data-clpmcw,attributes.data-txh,attributes.data-mobile,attributes.data-cidx,attributes.data-i,attributes.aria-valuetext
30,8,A,0,DIV#nd_1.emdozc,,0,0,//*[@id='nd_1']/a[1],0,,,,#,,,,Is2Q0d,,Close the drawer,,,,,,,,Kcbrbe,,,,,,0ahUKEwi6irqv5v73AhX3oY4IHWsRBWQQnJcCCAU,,menuitem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,8,A,0,DIV#nd_1.emdozc,Home,0,0,//*[@id='nd_1']/a[2],0,,,,/?hl=en&sa=X&ved=0ahUKEwi6irqv5v73AhX3oY4IHWsRBWQQnZcCCAY,,,,rYDfvb,,,,,,,,,,,,,,,,,,menuitem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,9,IMG,0,A.rYDfvb,,0,0,//*[@id='nd_1']/a[2]/img,0,,,,,,,,EuAkLc,,,,,,,,,,,,,,,,,,,,,,https://www.gstatic.com/navigationdrawer/home_icon.svg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,8,A,0,DIV#nd_1.emdozc,Search history,0,0,//*[@id='nd_1']/a[3],0,,,,/history/optout?hl=en&sa=X&ved=0ahUKEwi6irqv5v73AhX3oY4IHWsRBWQQsLsECAc,,,,rYDfvb,,,,,,,,,,,,,,,,,,menuitem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,9,IMG,0,A.rYDfvb,,0,0,//*[@id='nd_1']/a[3]/img,0,,,,,,,,EuAkLc,,,,,,,,,,,,,,,,,,,,,,https://www.gstatic.com/navigationdrawer/search_activity_icon.svg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,8,A,0,DIV#nd_1.emdozc,Collections,0,0,//*[@id='nd_1']/a[4],0,,,,/save?hl=en&sa=X&ved=0ahUKEwi6irqv5v73AhX3oY4IHWsRBWQQnpcCCAg,,,,rYDfvb,,,,,,,,,,,,,,,,,,menuitem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,9,IMG,0,A.rYDfvb,,0,0,//*[@id='nd_1']/a[4]/img,0,,,,,,,,EuAkLc,,,,,,,,,,,,,,,,,,,,,,https://www.gstatic.com/navigationdrawer/save_icon.svg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,8,DIV,0,DIV#nd_1.emdozc,,0,0,//*[@id='nd_1']/div[1],0,,,,,,,,qlCFie,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,8,A,0,DIV#nd_1.emdozc,Settings,0,0,//*[@id='nd_1']/a[5],0,,,,/preferences?hl=en&prev=https://www.google.com/search?q%3Dadelaine%2Bmorin%2Bpalette%26start%3D0%26hl%3Den&sa=X&ved=0ahUKEwi6irqv5v73AhX3oY4IHWsRBWQQn5cCCAk,,,,rYDfvb,,,,,,,,,,,,,,,,,,menuitem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,9,IMG,0,A.rYDfvb,,0,0,//*[@id='nd_1']/a[5]/img,0,,,,,,,,EuAkLc,,,,,,,,,,,,,,,,,,,,,,https://www.gstatic.com/navigationdrawer/settings_icon.svg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,8,A,0,DIV#nd_1.emdozc,Your data in Search,0,0,//*[@id='nd_1']/a[6],0,,,,/history/privacyadvisor/search/unauth?utm_source=googlemenu&sa=X&ved=0ahUKEwi6irqv5v73AhX3oY4IHWsRBWQQp9gDCAo,,,,rYDfvb,,,,,,,,,,,,,,,,,,menuitem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,9,IMG,0,A.rYDfvb,,0,0,//*[@id='nd_1']/a[6]/img,0,,,,,,,,EuAkLc,,,,,,,,,,,,,,,,,,,,,,https://www.gstatic.com/navigationdrawer/privacy_advisor_icon.svg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,8,A,0,DIV#nd_1.emdozc,Hide explicit results: off,0,0,//*[@id='nd_1']/a[7],0,,,,/safesearch?hl=en&prev=https://www.google.com/search?q%3Dadelaine%2Bmorin%2Bpalette%26start%3D0%26hl%3Den&sa=X&ved=0ahUKEwi6irqv5v73AhX3oY4IHWsRBWQQkqkxCAs,,,,rYDfvb,,,,,,,,,,,,,,,,,,menuitem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,9,IMG,0,A.rYDfvb,,0,0,//*[@id='nd_1']/a[7]/img,0,,,,,,,,EuAkLc,,,,,,,,,,,,,,,,,,,,,,https://www.gstatic.com/navigationdrawer/explicit_icon.svg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,8,DIV,0,DIV#nd_1.emdozc,Dark theme: off,0,0,//*[@id='nd_1']/div[2],0,,,,,,,,,,,,,,,,,,,,,,,,,,menuitem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,9,DIV,0,DIV,Dark theme: off,0,0,//*[@id='nd_1']/div[2]/div,0,,,,,,,,ys8upe,,,,,,,,,,ok5gFc,lllQlf,,,,,0ahUKEwi6irqv5v73AhX3oY4IHWsRBWQQqsEHCAw,,link,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,10,SPAN,0,DIV.ys8upe,,0,0,//*[@id='nd_1']/div[2]/div/span,0,,,,,,,,qAGLdf z1asCe aqvxcd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,11,svg,0,SPAN.qAGLdf.z1asCe.aqvxcd,,0,0,//*[@id='nd_1']/div[2]/div/span/svg,0,,,,,,,,,,,,,,24,0 0 24 24,24,http://www.w3.org/2000/svg,,,,,,,,,,,,,,new 0 0 24 24,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,8,A,0,DIV#nd_1.emdozc,How Search works,0,0,//*[@id='nd_1']/a[8],0,,,,https://google.com/search/howsearchworks/,,,,rYDfvb,,,,,,,,,,,,,,,,,,menuitem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,9,IMG,0,A.rYDfvb,,0,0,//*[@id='nd_1']/a[8]/img,0,,,,,,,,EuAkLc,,,,,,,,,,,,,,,,,,,,,,https://www.gstatic.com/navigationdrawer/how_search_works_icon.svg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,8,A,0,DIV#nd_1.emdozc,Help,0,0,//*[@id='nd_1']/a[9],0,,,,https://support.google.com/websearch/?p=ws_results_help&hl=en,,,,rYDfvb,,,,,,,,,,,,,,,,,,menuitem,,,,,,,/url?sa=t&source=web&rct=j&url=https://support.google.com/websearch/%3Fp%3Dws_results_help%26hl%3Den&ved=0ahUKEwi6irqv5v73AhX3oY4IHWsRBWQQoJcCCA0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,9,IMG,0,A.rYDfvb,,0,0,//*[@id='nd_1']/a[9]/img,0,,,,,,,,EuAkLc,,,,,,,,,,,,,,,,,,,,,,https://www.gstatic.com/navigationdrawer/help_icon.svg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,8,A,0,DIV#nd_1.emdozc,Send feedback,0,0,//*[@id='nd_1']/a[10],0,,,,#,,,,rYDfvb,,,,,_blank,,,,,feqbab,,,,,,0ahUKEwi6irqv5v73AhX3oY4IHWsRBWQQrsICCA4,,menuitem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,9,IMG,0,A.rYDfvb,,0,0,//*[@id='nd_1']/a[10]/img,0,,,,,,,,EuAkLc,,,,,,,,,,,,,,,,,,,,,,https://www.gstatic.com/navigationdrawer/feedback_icon.svg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,4,DIV,44,HEADER.Fh5muf,REPORT THISCANCELOKDELETE,1003,16,//*[@id='sfcnt'],63,,,,,,,,card TshKde,sfcnt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,5,DIV,44,DIV#sfcnt.card.TshKde,REPORT THISCANCELOKDELETE,1003,16,//*[@id='gws-quantum-experimental_page_header__sbox'],63,,,,,,,,sbox,gws-quantum-experimental_page_header__sbox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,6,FORM,44,DIV#gws-quantum-experimental_page_header__sbox.sbox,REPORT THISCANCELOKDELETE,1003,16,//*[@id='tsf'],63,,,gs,,,,,tsf,tsf,,,,,,,,,,,,,,,,,search,,,,,,,,/search,q,GET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,7,DIV,48,FORM#tsf.tsf,REPORT THISCANCELOKDELETE,1003,16,//*[@id='tsf']/div[1],63,,,,,,,,,,,,,,,,,,,,MuIEvd;_;AL24Ko,,,,,,,,,,,,,,,,,vWNDde sj77Re P9Kqfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,8,DIV,48,DIV,REPORT THISCANCELOKDELETE,1003,16,//*[@id='tsf']/div[1]/div[1],63,,,,,,,,A7Yvie Epl37,,,,,,,,,,DkpM0b:d3sQLd;IQOavd:dFyQEf;Aghsf:AVsnlb;R3Yrj:DURTdb;iHd9U:Q7Cnrc;f5hEHe:G0jgYd;vmxUb:j3bJnb;NOg9L:HLgh3;uGoIkd:epUokb;aIxJGc:TXyPN;kvwJje:s0yXd;lX6RWd:w3Wsmc;rcuQ6b:npT2md,pzn2Wc,LVplcb;_;,,,,,,,,,,,,,,,,,QubRsd a4L2gc BFDhle QwwFZb gx0hCb TnHSdd pFtjhf icv1ie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,9,SPAN,0,DIV.A7Yvie.Epl37,,0,16,//*[@id='tsf']/div[1]/div[1]/span[1],63,,,,,,,,,,,,,,,,,,focus:O01aAd;,,,,,,,wn2Sie,none,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,9,DIV,44,DIV.A7Yvie.Epl37,,1003,16,//*[@id='tsf']/div[1]/div[1]/div[1],63,,,,,,,,zGVn2e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,10,BUTTON,0,DIV.zGVn2e,,0,0,//*[@id='tsf']/div[1]/div[1]/div[1]/button[1],0,,,,,,,,Cdl0yb,,Back,display:none,,,,,,,a4fUwd,K6fP3e,,,,,,Cdl0yb,button,0,,,,,,,,,,,button,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,11,DIV,0,BUTTON.Cdl0yb,,0,0,//*[@id='tsf']/div[1]/div[1]/div[1]/button[1]/div,0,,,,,,,,Z7Bonf,,,,,,,,,,,,,,,,,Z7Bonf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,12,SPAN,0,DIV.Z7Bonf,,0,0,//*[@id='tsf']/div[1]/div[1]/div[1]/button[1]/div/span,0,,,,,,,,z1asCe IW3j9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,13,svg,0,SPAN.z1asCe.IW3j9,,0,0,//*[@id='tsf']/div[1]/div[1]/div[1]/button[1]/div/span/svg,0,,,,,,,,,,,,,,,0 0 24 24,,http://www.w3.org/2000/svg,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,10,BUTTON,44,DIV.zGVn2e,,36,16,//*[@id='tsf']/div[1]/div[1]/div[1]/button[2],63,,,,,,,,Tg7LZd search_button_suggest,,Google Search,,,,,,,,click:.CLIENT,,,,,,,,,,,,,,,,,,,,button,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,11,DIV,24,BUTTON.Tg7LZd.search_button_suggest,,24,28,//*[@id='tsf']/div[1]/div[1]/div[1]/button[2]/div,73,,,,,,,,gBCQ5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,12,SPAN,24,DIV.gBCQ5d,,24,28,//*[@id='tsf']/div[1]/div[1]/div[1]/button[2]/div/span,73,,,,,,,,z1asCe MZy1Rb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,13,svg,24,SPAN.z1asCe.MZy1Rb,,24,28,//*[@id='tsf']/div[1]/div[1]/div[1]/button[2]/div/span/svg,73,,,,,,,,,,,,,,,0 0 24 24,,http://www.w3.org/2000/svg,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,10,BUTTON,0,DIV.zGVn2e,,0,0,//*[@id='tsf']/div[1]/div[1]/div[1]/button[3],0,,,,,,,,Tg7LZd NJRglc,,Google Search,,,,,,,,click:.CLIENT,,,,,,,Tg7LZd,,,,,,,,,,,,,button,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,10,DIV,44,DIV.zGVn2e,,923,51,//*[@id='tsf']/div[1]/div[1]/div[1]/div[1],63,,,,,,,,SDkEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,11,DIV,30,DIV.SDkEP,,923,51,//*[@id='tsf']/div[1]/div[1]/div[1]/div[1]/div,70,,,,,,,,a4bIc,,,,,,,,,,focus:dFyQEf;touchstart:GCnufc;input:d3sQLd,tKsYWe,,,FALSE,listbox,,gLFyf,combobox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,12,INPUT,30,DIV.a4bIc,,923,51,//*[@id='tsf']/div[1]/div[1]/div[1]/div[1]/div/input,70,,,q,,,,,gLFyf,,Search,,,,,,,,paste:puy29d,,,,,,0ahUKEwi6irqv5v73AhX3oY4IHWsRBWQQ39UDCBA,,,0,,,,,,,,,,,search,list,off,off,off,2048,FALSE,Search,adelaine morin palette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,10,DIV,44,DIV.zGVn2e,,48,974,//*[@id='tsf']/div[1]/div[1]/div[1]/div[2],63,,,,,,,,dRYYxd,,,,,,,,,,Y2XUzc:Fs7Xzc,dve5w,,,,,,hK5Dwd,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,11,BUTTON,44,DIV.dRYYxd,,48,974,//*[@id='tsf']/div[1]/div[1]/div[1]/div[2]/button,63,,,,,,,,RP0xob,,,display:,,,,,,,AVsnlb,MDbbte,,,,,,RP0xob,,0,,,,,,,,,,,button,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,12,SPAN,24,BUTTON.RP0xob,,24,986,//*[@id='tsf']/div[1]/div[1]/div[1]/div[2]/button/span,73,,,,,,,,z1asCe rzyADb,,Clear Search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,13,svg,24,SPAN.z1asCe.rzyADb,,24,986,//*[@id='tsf']/div[1]/div[1]/div[1]/div[2]/button/span/svg,73,,,,,,,,,,,,,,,0 0 24 24,,http://www.w3.org/2000/svg,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,9,DIV,0,DIV.A7Yvie.Epl37,REPORT THISCANCELOKDELETE,0,0,//*[@id='tsf']/div[1]/div[1]/div[2],0,,,,,,,,UUbT9,,,display:none,,,,,,,,Lquguf,,,,,,UUbT9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,10,UL,0,DIV.UUbT9,,0,0,//*[@id='tsf']/div[1]/div[1]/div[2]/ul,0,,,,,,,,aajZCb,,,,,,,,,,,,,,,,,aajZCb,listbox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,10,DIV,0,DIV.UUbT9,,0,0,//*[@id='tsf']/div[1]/div[1]/div[2]/div[1],0,,,,,,,,PJOJId,,,,,,,,,,,,,,,,,E80e9e,presentation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
