Index,Fields,Values
17.1.24.1,Popular_Title,Tarte Makeup Tarte Empower Flower
17.1.25.1,Popular_Title,Tarte Amazonian Clay 16Hr Full Coverage Foundation
17.1.26.1,Popular_Title,Tarte GlowLight Amazonian Clay Luminizing Wand Pink 0.09 oz
17.1.27.1,Popular_Title,Tarte 3-Pc. Blush Authority Amazonian Clay Cheek Set
17.1.28.1,Popular_Title,Tarte Amazonian Clay Concealer
17.1.29.1,Popular_Title,Tarte Amazonian Clay Waterproof Bronzer in Park Ave Princess Travel Size 0.11 OZ
17.1.30.1,Popular_Title,Tarte Amazonian Clay 12 Hour Blush - Blushing Bride (rosy pink)
17.1.31.1,Popular_Title,Tarte Amazonian Clay 12H Found
17.1.32.1,Popular_Title,Tarte Makeup Tarte Amazonian Clay 12-Hour Blush
17.1.33.1,Popular_Title,Tarte Powderful Amazonian Clay Pressed Mineral Powder Shade Medium Full
17.1.34.1,Popular_Title,Tarte Amazonian Clay BB Tinted Moisturizer Broad Spectrum SPF 20 - Light
17.1.35.1,Popular_Title,Tarte GlowLight - Amazonian Clay Corrective Wand = Champagne
17.1.36.1,Popular_Title,Tarte Amazonian Clay 12-hr Blush Full Size In Blissful Nwb
17.1.37.1,Popular_Title,Tarte Amazonian Clay 12-Hour Blush
17.1.38.1,Popular_Title,"tarte Amazonian Clay Gem Powder Foundation &Brush ,20N light ntrl"
17.1.39.1,Popular_Title,Tarte Makeup | New in Box Tarte Amazonian Clay in Deep Sand | Color: Blue/Purple | Size: 1.7 | Chousner's Closet
17.1.40.1,Popular_Title,"Tarte Amazonian Clay 12-Hour Full Coverage Foundation SPF 15, Fair Light Honey, Unboxed"
17.1.41.1,Popular_Title,Tarte Deep Amazonian Colored Clay Liquid Foundation Broad Spectrum SPF 15
17.1.42.1,Popular_Title,tarte Travel Size Amazonian Clay 16-Hour Full Coverage Foundation - N Rich Neutral
17.1.43.1,Popular_Title,Tarte Limited Edition Power Couple Amazonian Clay Blush & Bronzer
17.1.44.1,Popular_Title,"tarte Amazonian Clay Full Coverage Foundationwith Brush ,8B Prcln Beige"
17.1.45.1,Popular_Title,Tarte Light Amazonian Colored Clay Liquid Foundation Broad Spectrum SPF 15
17.1.46.1,Popular_Title,Real Tarte Amazonian Clay 16 Hour Full Cover Foundation Pick 1 Shade
17.1.47.1,Popular_Title,Tarte Amazonian Clay 16-Hour Full Coverage Foundation Custom Value Set
17.1.48.1,Popular_Title,Tarte Makeup | Tarte Amazonian Clay 12 Hour Blush - Party Dress | Color: Pink | Size: Os | Lbui87's Closet
17.1.49.1,Popular_Title,tarte Amazonian Clay 16-Hour Full Coverage Foundation - SLight-MediumSand - light to medium skin
17.1.50.1,Popular_Title,Tarte Amazonian Clay Full Coverage Airbrush Foundation - Medium-tan
17.1.51.1,Popular_Title,"Tarte Amazonian Clay 12-Hour - Blissful - 5,6g"
17.1.52.1,Popular_Title,"Tarte Amazonian Clay 12-Hour Full Coverage Foundation SPF 15, Light Be"
17.1.53.1,Popular_Title,"tarte Super Size Amazonian Clay 16-Hr FullCoverage Founda ,18N FairLghtNtr"
17.1.54.1,Popular_Title,Tarte Amazonian Clay 12-Hour Blush - dazzled (soft rose)
17.1.55.1,Popular_Title,Tarte Amazonian Clay 12-hour Full-coverage Spf 15 Foundation
17.1.56.1,Popular_Title,Tarte Amazonian Clay Full Coverage Foundation - Deep Sand -1.7oz In
17.1.57.1,Popular_Title,Tarte- Amazonian Clay 12-hour Blush - Tickled - Full Size - Boxless
17.1.58.1,Popular_Title,Tarte-amazonian Clay-16-hour Full Coverage Foundation-medium Tan
17.1.59.1,Popular_Title,Tarte-amazonian Clay-16-hour Full Coverage Foundation-tan Neutral-1.7
17.1.60.1,Popular_Title,Tarte Amazonian Clay Full Coverage Foundation Spf 15 Deep Sand 50 Ml
17.1.61.1,Popular_Title,Tarte Amazonian Clay Full Coverage Foundation Spf 15 Mini Size Choose
17.1.62.1,Popular_Title,Tarte Amazonian Clay Full Coverage Foundation Spf 15 ( 56g Rich Golden
17.1.63.1,Popular_Title,Tarte Amazonian Clay 12 Hour Full Coverage Foundation - # 51G Deep Golden 50ml/1.7oz Price - conyfur.com
17.1.1.2,Popular_Price,$39.00
17.1.2.2,Popular_Price,$39.00
17.1.3.2,Popular_Price,$39.00
17.1.4.2,Popular_Price,$29.00
17.1.5.2,Popular_Price,$35.00
17.1.6.2,Popular_Price,$35.00
17.1.7.2,Popular_Price,$30.00
17.1.8.2,Popular_Price,$39.00
17.1.9.2,Popular_Price,$41.00
17.1.10.2,Popular_Price,$30.00
17.1.11.2,Popular_Price,$42.00
17.1.12.2,Popular_Price,$25.00
17.1.13.2,Popular_Price,$15.00
17.1.14.2,Popular_Price,$14.00
17.1.15.2,Popular_Price,$49.80
17.1.16.2,Popular_Price,$9.95
17.1.17.2,Popular_Price,$29.00
17.1.18.2,Popular_Price,$35.00
17.1.19.2,Popular_Price,$29.00
17.1.20.2,Popular_Price,$35.00
17.1.21.2,Popular_Price,$15.00
17.1.22.2,Popular_Price,$58.33
17.1.23.2,Popular_Price,$45.00
17.1.24.2,Popular_Price,$29.97
17.1.25.2,Popular_Price,$54.13
17.1.26.2,Popular_Price,$21.65
17.1.27.2,Popular_Price,$15.99
17.1.28.2,Popular_Price,$27.94
17.1.29.2,Popular_Price,$21.70
17.1.30.2,Popular_Price,$29.00
17.1.31.2,Popular_Price,$46.65
17.1.32.2,Popular_Price,$10.00
17.1.33.2,Popular_Price,$24.95
17.1.34.2,Popular_Price,$36.00
17.1.35.2,Popular_Price,$17.98
17.1.36.2,Popular_Price,$23.50
17.1.37.2,Popular_Price,$12.00
17.1.38.2,Popular_Price,$39.00
17.1.39.2,Popular_Price,$28.00
17.1.40.2,Popular_Price,$67.61
17.1.41.2,Popular_Price,$16.50
17.1.42.2,Popular_Price,$15.00
17.1.43.2,Popular_Price,$28.99
17.1.44.2,Popular_Price,$39.00
17.1.45.2,Popular_Price,$16.50
17.1.46.2,Popular_Price,$44.63
17.1.47.2,Popular_Price,$39.00
17.1.48.2,Popular_Price,$10.00
17.1.49.2,Popular_Price,$39.00
17.1.50.2,Popular_Price,$35.00
17.1.51.2,Popular_Price,$38.47
17.1.52.2,Popular_Price,$109.44
17.1.53.2,Popular_Price,$49.00
17.1.54.2,Popular_Price,$29.00
17.1.55.2,Popular_Price,$30.00
17.1.56.2,Popular_Price,$16.99
17.1.57.2,Popular_Price,$28.05
17.1.58.2,Popular_Price,$29.99
17.1.59.2,Popular_Price,$29.99
17.1.60.2,Popular_Price,$30.76
17.1.61.2,Popular_Price,$7.05
17.1.62.2,Popular_Price,$22.00
17.1.63.2,Popular_Price,$37.40
17.1.1.3,Popular_Rating,Rated 4.2 out of 5
17.1.2.3,Popular_Rating,Rated 4.4 out of 5
17.1.3.3,Popular_Rating,Rated 4.4 out of 5
17.1.4.3,Popular_Rating,Rated 4.7 out of 5
17.1.5.3,Popular_Rating,Rated 4.6 out of 5
17.1.6.3,Popular_Rating,Rated 4.4 out of 5
17.1.7.3,Popular_Rating,Rated 4.6 out of 5
17.1.8.3,Popular_Rating,Rated 4.3 out of 5
17.1.9.3,Popular_Rating,Rated 4.3 out of 5
17.1.10.3,Popular_Rating,Rated 4.6 out of 5
17.1.11.3,Popular_Rating,Rated 4.7 out of 5
17.1.12.3,Popular_Rating,Rated 4.2 out of 5
17.1.13.3,Popular_Rating,Rated 3.2 out of 5
17.1.14.3,Popular_Rating,Rated 4.2 out of 5
17.1.15.3,Popular_Rating,Rated 4.3 out of 5
17.1.16.3,Popular_Rating,Rated 4.4 out of 5
17.1.17.3,Popular_Rating,Rated 4.1 out of 5
17.1.18.3,Popular_Rating,Rated 4.8 out of 5
17.1.19.3,Popular_Rating,Rated 4.6 out of 5
17.1.20.3,Popular_Rating,Rated 4.3 out of 5
17.1.21.3,Popular_Rating,Rated 4.5 out of 5
17.1.22.3,Popular_Rating,Rated 4.3 out of 5
17.1.23.3,Popular_Rating,Rated 2.9 out of 5
17.1.24.3,Popular_Rating,Rated 4.6 out of 5
17.1.25.3,Popular_Rating,N/A
17.1.26.3,Popular_Rating,Rated 4.4 out of 5
17.1.27.3,Popular_Rating,Rated 4.5 out of 5
17.1.28.3,Popular_Rating,Rated 4.4 out of 5
17.1.29.3,Popular_Rating,Rated 4.5 out of 5
17.1.30.3,Popular_Rating,Rated 4.6 out of 5
17.1.31.3,Popular_Rating,N/A
17.1.32.3,Popular_Rating,Rated 4.7 out of 5
17.1.33.3,Popular_Rating,N/A
17.1.34.3,Popular_Rating,Rated 4.3 out of 5
17.1.35.3,Popular_Rating,N/A
17.1.36.3,Popular_Rating,Rated 5.0 out of 5
17.1.37.3,Popular_Rating,N/A
17.1.38.3,Popular_Rating,Rated 3.3 out of 5
17.1.39.3,Popular_Rating,N/A
17.1.40.3,Popular_Rating,Rated 5.0 out of 5
17.1.41.3,Popular_Rating,N/A
17.1.42.3,Popular_Rating,Rated 5.0 out of 5
17.1.43.3,Popular_Rating,Rated 4.6 out of 5
17.1.44.3,Popular_Rating,Rated 3.2 out of 5
17.1.45.3,Popular_Rating,N/A
17.1.46.3,Popular_Rating,N/A
17.1.47.3,Popular_Rating,N/A
17.1.48.3,Popular_Rating,Rated 4.7 out of 5
17.1.49.3,Popular_Rating,Rated 2.6 out of 5
17.1.50.3,Popular_Rating,Rated 4.6 out of 5
17.1.51.3,Popular_Rating,N/A
17.1.52.3,Popular_Rating,N/A
17.1.53.3,Popular_Rating,Rated 2.9 out of 5
17.1.54.3,Popular_Rating,Rated 4.7 out of 5
17.1.55.3,Popular_Rating,N/A
17.1.56.3,Popular_Rating,Rated 4.6 out of 5
17.1.57.3,Popular_Rating,Rated 5.0 out of 5
17.1.58.3,Popular_Rating,N/A
17.1.59.3,Popular_Rating,N/A
17.1.60.3,Popular_Rating,Rated 4.6 out of 5
17.1.61.3,Popular_Rating,N/A
17.1.62.3,Popular_Rating,N/A
17.1.63.3,Popular_Rating,N/A
17.1.1.4,Popular_ReviewCount,9k+
17.1.2.4,Popular_ReviewCount,9k+
17.1.3.4,Popular_ReviewCount,9k+
17.1.4.4,Popular_ReviewCount,9k+
17.1.5.4,Popular_ReviewCount,151
17.1.6.4,Popular_ReviewCount,2k+
17.1.7.4,Popular_ReviewCount,6k+
17.1.8.4,Popular_ReviewCount,108
17.1.9.4,Popular_ReviewCount,9k+
17.1.10.4,Popular_ReviewCount,5k+
17.1.11.4,Popular_ReviewCount,9k+
17.1.12.4,Popular_ReviewCount,4k+
17.1.13.4,Popular_ReviewCount,70
17.1.14.4,Popular_ReviewCount,9k+
17.1.15.4,Popular_ReviewCount,4k+
17.1.16.4,Popular_ReviewCount,55
17.1.17.4,Popular_ReviewCount,3k+
17.1.18.4,Popular_ReviewCount,13
17.1.19.4,Popular_ReviewCount,2k+
17.1.20.4,Popular_ReviewCount,1k+
17.1.21.4,Popular_ReviewCount,6k+
17.1.22.4,Popular_ReviewCount,9k+
17.1.23.4,Popular_ReviewCount,34
17.1.24.4,Popular_ReviewCount,91
17.1.25.4,Popular_ReviewCount,N/A
17.1.26.4,Popular_ReviewCount,136
17.1.27.4,Popular_ReviewCount,112
17.1.28.4,Popular_ReviewCount,1k+
17.1.29.4,Popular_ReviewCount,343
17.1.30.4,Popular_ReviewCount,1k+
17.1.31.4,Popular_ReviewCount,N/A
17.1.32.4,Popular_ReviewCount,18
17.1.33.4,Popular_ReviewCount,N/A
17.1.34.4,Popular_ReviewCount,1k+
17.1.35.4,Popular_ReviewCount,N/A
17.1.36.4,Popular_ReviewCount,6
17.1.37.4,Popular_ReviewCount,N/A
17.1.38.4,Popular_ReviewCount,43
17.1.39.4,Popular_ReviewCount,N/A
17.1.40.4,Popular_ReviewCount,2
17.1.41.4,Popular_ReviewCount,N/A
17.1.42.4,Popular_ReviewCount,2
17.1.43.4,Popular_ReviewCount,29
17.1.44.4,Popular_ReviewCount,71
17.1.45.4,Popular_ReviewCount,N/A
17.1.46.4,Popular_ReviewCount,N/A
17.1.47.4,Popular_ReviewCount,N/A
17.1.48.4,Popular_ReviewCount,26
17.1.49.4,Popular_ReviewCount,14
17.1.50.4,Popular_ReviewCount,14
17.1.51.4,Popular_ReviewCount,N/A
17.1.52.4,Popular_ReviewCount,N/A
17.1.53.4,Popular_ReviewCount,11
17.1.54.4,Popular_ReviewCount,59
17.1.55.4,Popular_ReviewCount,N/A
17.1.56.4,Popular_ReviewCount,11
17.1.57.4,Popular_ReviewCount,2
17.1.58.4,Popular_ReviewCount,N/A
17.1.59.4,Popular_ReviewCount,N/A
17.1.60.4,Popular_ReviewCount,11
17.1.61.4,Popular_ReviewCount,N/A
17.1.62.4,Popular_ReviewCount,N/A
17.1.63.4,Popular_ReviewCount,N/A
17.1.1.5,Popular_Links,https://www.stylecraze.com/articles/best-waterproof-foundations-available-in-india/
17.1.2.5,Popular_Links,https://essiebutton.com/best-foundation-for-textured-skin/
17.1.3.5,Popular_Links,N/A
17.1.4.5,Popular_Links,"https://essiebutton.com/2014/01/31/review-swatches-tarte-amazonian-clay-12-hour-blush/#:~:text=The%20great%20thing%20about,of%20blends%20in%20together."
17.1.5.5,Popular_Links,"https://justheadoverheels.com/2021/12/10/review-swatches-tarte-best-of-blush-amazonian-clay-cheek-set-shades-fantasy-captivating-charmed-exposed-delight/#:~:text=The%20blushes%20are%20very,them%20very%20fool%20proof."
17.1.6.5,Popular_Links,https://www.musingsofamuse.com/2014/12/tarte-smooth-operator-amazonian-clay-tinted-pressed-finishing-powder-review-swatches.html
17.1.7.5,Popular_Links,"https://www.temptalia.com/product/tarte-amazonian-clay-mineral-bronzer/park-ave-princess/#:~:text=It%20didn%27t%20look%2C%20powdery,easy%20to%20apply%20overall."
17.1.8.5,Popular_Links,https://www.skinnyscoop.com/2013/10/16/tarte-off-the-cuff-amazonian-clay-12-hour-blush-palette/
17.1.9.5,Popular_Links,https://www.stylecraze.com/articles/best-foundation-for-textured-skin/
17.1.10.5,Popular_Links,https://www.temptalia.com/product/tarte-amazonian-clay-bronzer/peppermint-mocha/
17.1.11.5,Popular_Links,"https://www.temptalia.com/tarte-tartelette-amazonian-clay-matte-palette-review-photos-swatches/#:~:text=The%20texture%20was%20moderately,with%20good%20color%20coverage."
17.1.12.5,Popular_Links,https://www.stylecraze.com/articles/best-waterproof-concealers/
17.1.13.5,Popular_Links,N/A
17.1.14.5,Popular_Links,"https://makeupandbeauty.com/tarte-smooth-operator-amazonian-clay-finishing-powder-review/#:~:text=It%20does%20not%20leave,invisible%20on%20the%20skin."
17.1.15.5,Popular_Links,https://www.finder.com.au/best-tinted-moisturiser
17.1.16.5,Popular_Links,https://www.musingsofamuse.com/2015/05/tarte-amazonian-clay-smoothing-balm-review-swatches.html
17.1.17.5,Popular_Links,https://www.stylecraze.com/articles/best-tarte-foundation/
17.1.18.5,Popular_Links,N/A
17.1.19.5,Popular_Links,https://irecommend.reviews/reviews/make-up/tarte-amazonian-clay-12-hour-highlighter/such-sly-highlighter-most-controversial-pro
17.1.20.5,Popular_Links,N/A
17.1.21.5,Popular_Links,"https://www.byrdie.com/tarte-gifted-amazonian-clay-smart-mascara-review-5121171#:~:text=It%20gives%20natural-looking%20volume%2C,nothing%20on%20the%20lashes."
17.1.22.5,Popular_Links,N/A
17.1.23.5,Popular_Links,N/A
17.1.24.5,Popular_Links,N/A
17.1.25.5,Popular_Links,N/A
17.1.26.5,Popular_Links,N/A
17.1.27.5,Popular_Links,N/A
17.1.28.5,Popular_Links,N/A
17.1.29.5,Popular_Links,N/A
17.1.30.5,Popular_Links,N/A
17.1.31.5,Popular_Links,N/A
17.1.32.5,Popular_Links,N/A
17.1.33.5,Popular_Links,N/A
17.1.34.5,Popular_Links,N/A
17.1.35.5,Popular_Links,N/A
17.1.36.5,Popular_Links,N/A
17.1.37.5,Popular_Links,N/A
17.1.38.5,Popular_Links,N/A
17.1.39.5,Popular_Links,N/A
17.1.40.5,Popular_Links,N/A
17.1.41.5,Popular_Links,N/A
17.1.42.5,Popular_Links,N/A
17.1.43.5,Popular_Links,N/A
17.1.44.5,Popular_Links,N/A
17.1.45.5,Popular_Links,N/A
17.1.46.5,Popular_Links,N/A
17.1.47.5,Popular_Links,N/A
17.1.48.5,Popular_Links,N/A
17.1.49.5,Popular_Links,N/A
17.1.50.5,Popular_Links,N/A
17.1.51.5,Popular_Links,N/A
17.1.52.5,Popular_Links,N/A
17.1.53.5,Popular_Links,N/A
17.1.54.5,Popular_Links,N/A
17.1.55.5,Popular_Links,N/A
17.1.56.5,Popular_Links,N/A
17.1.57.5,Popular_Links,N/A
17.1.58.5,Popular_Links,N/A
17.1.59.5,Popular_Links,N/A
17.1.60.5,Popular_Links,N/A
17.1.61.5,Popular_Links,N/A
17.1.62.5,Popular_Links,N/A
17.1.63.5,Popular_Links,N/A
17.2.1.1,Sponsored_Title,N/A
17.2.1.2,Sponsored_Price,N/A
17.2.1.3,Sponsored_Rating,N/A
17.2.1.4,Sponsored_ReviewCount,N/A
17.2.1.5,Sponsored_Links,N/A
17.3.1.1,Organic_Title,Amazonian clay full coverage foundation SPF 15 - Tarte Cosmetics
17.3.2.1,Organic_Title,Amazonian clay 16-hour full coverage foundation - Tarte Cosmetics
17.3.3.1,Organic_Title,Tarte Amazonian Clay 16-Hour Full Coverage Foundation | Ulta Beauty
17.3.4.1,Organic_Title,Tarte Cosmetics Amazonian Clay 12-Hour Full-Coverage Foundation SPF 15 - Reviews | MakeupAlley
17.3.5.1,Organic_Title,Tarte Cosmetics Amazonian Clay Full Coverage Foundation | Review + Swatches - GirlGetGlamorous
17.3.6.1,Organic_Title,tarte: Amazonian Clay 16-Hour Full Coverage Foundation - Sephora
17.3.7.1,Organic_Title,tarte Amazonian Clay 16-Hour Full Coverage Foundation Custom Value Set - Sephora
17.3.8.1,Organic_Title,"Amazon.com : Tarte Cosmetics Amazonian Clay 12-Hour Full Coverage Foundation 1.7 fl oz SPF 15, Light Sand"
17.3.9.1,Organic_Title,Amazon.com : Tarte Cosmetics Amazonian Clay 12-Hour Full Coverage Foundation 1.7 fl oz. (Fair Sand)
17.3.1.2,Organic_Price,$39.00
17.3.2.2,Organic_Price,$39.00
17.3.3.2,Organic_Price,$39.00
17.3.4.2,Organic_Price,N/A
17.3.5.2,Organic_Price,N/A
17.3.6.2,Organic_Price,$15.00 to $39.00
17.3.7.2,Organic_Price,$39.00
17.3.8.2,Organic_Price,$49.95 (typically $58)
17.3.9.2,Organic_Price,N/A
17.3.1.3,Organic_Rating,Rated 4.5 out of 5
17.3.2.3,Organic_Rating,Rated 3.0 out of 5
17.3.3.3,Organic_Rating,Rated 2.8 out of 5
17.3.4.3,Organic_Rating,Rated 3.5 out of 5
17.3.5.3,Organic_Rating,N/A
17.3.6.3,Organic_Rating,Rated 2.4 out of 5
17.3.7.3,Organic_Rating,N/A
17.3.8.3,Organic_Rating,Rated 4.6 out of 5
17.3.9.3,Organic_Rating,Rated 4.6 out of 5
17.3.1.4,Organic_ReviewCount,"7,376"
17.3.2.4,Organic_ReviewCount,328
17.3.3.4,Organic_ReviewCount,601
17.3.4.4,Organic_ReviewCount,896
17.3.5.4,Organic_ReviewCount,N/A
17.3.6.4,Organic_ReviewCount,234
17.3.7.4,Organic_ReviewCount,N/A
17.3.8.4,Organic_ReviewCount,349
17.3.9.4,Organic_ReviewCount,273
17.3.1.5,Organic_Links,https://tartecosmetics.com/shop/amazonian-clay-full-coverage-foundation-spf-15-267.html
17.3.2.5,Organic_Links,https://tartecosmetics.com/shop/amazonian-clay-16-hour-full-coverage-foundation-2256.html
17.3.3.5,Organic_Links,https://www.ulta.com/p/amazonian-clay-16-hour-full-coverage-foundation-pimprod2025023
17.3.4.5,Organic_Links,https://www.makeupalley.com/product/showreview.asp/ItemId=144681/Amazonian-Clay-12-Hour-Full-Coverage-Foundation-SPF-15/Tarte-Cosmetics/Foundations
17.3.5.5,Organic_Links,https://girlgetglamorous.com/tarte-cosmetics-amazonian-clay-12-hour-full-coverage-foundaton-bb-tinted-primer-review-swatches/
17.3.6.5,Organic_Links,https://www.sephora.com/product/tarte-amazonian-clay-16-hour-full-coverage-foundation-P473821
17.3.7.5,Organic_Links,https://www.sephora.com/product/tarte-amazonian-clay-16-hour-full-coverage-foundation-custom-value-set-P479998
17.3.8.5,Organic_Links,https://www.amazon.com/Tarte-Cosmetics-Amazonian-Coverage-Foundation/dp/B006XNPMCO
17.3.9.5,Organic_Links,https://www.amazon.com/Tarte-Cosmetics-Amazonian-Coverage-Foundation/dp/B00GP30YCU
17.4.1.1,SearchMapPlace_Title,N/A
17.4.1.2,SearchMapPlace_OpeningClosing,N/A
17.4.1.3,SearchMapPlace_Rating,N/A
17.4.1.4,SearchMapPlace_ReviewCount,N/A
17.4.1.5,SearchMapPlace_Address,N/A
17.5.1.1,RelatedSearchData_Title,Amazonian Clay full coverage foundation SPF 15
17.5.2.1,RelatedSearchData_Title,Tarte foundation
17.5.3.1,RelatedSearchData_Title,Tarte foundation shades
17.5.1.2,RelatedSearchData_Link,/search?hl=en&q=Amazonian+Clay+full+coverage+foundation+SPF+15&sa=X&ved=2ahUKEwj07sPj5v73AhUPoI4IHdb5B94Q1QJ6BAglEAE
17.5.2.2,RelatedSearchData_Link,/search?hl=en&q=Tarte+foundation&sa=X&ved=2ahUKEwj07sPj5v73AhUPoI4IHdb5B94Q1QJ6BAghEAE
17.5.3.2,RelatedSearchData_Link,/search?hl=en&q=Tarte+foundation+shades&sa=X&ved=2ahUKEwj07sPj5v73AhUPoI4IHdb5B94Q1QJ6BAgfEAE
18.1.1.1,Popular_Title,Tarte Makeup Tarte 12 Hour Amazonian Clay Blush
18.1.2.1,Popular_Title,tarte Best Of Blush Mini Amazonian Clay Cheek Set
18.1.3.1,Popular_Title,"Tarte Cheek Stain ,Flush"
18.1.4.1,Popular_Title,tarte SEA Breezy Cream Blush
18.1.5.1,Popular_Title,Tarte Maneater Blush & Glow Cheek Plump
18.1.6.1,Popular_Title,tarte Busy Gal Blush
18.1.7.1,Popular_Title,Tarteist Pro Glow & Blush
18.1.8.1,Popular_Title,Tarte 3-Pc. Blush Authority Amazonian Clay Cheek Set
18.1.9.1,Popular_Title,Tarte Tartelette Blush in Bloom Amazonian Clay Cheek Palette - Multi
18.1.10.1,Popular_Title,tarte SEA Breezy Cream Blush and Bronzer Palette
18.1.11.1,Popular_Title,Tarte Sweet Tarte Glow Blush
18.1.12.1,Popular_Title,Tarte Sugar Rush Beach Cheeks Cream Blush
18.1.13.1,Popular_Title,Tarte Blush And Glow Blush & Highlighter
18.1.14.1,Popular_Title,tarte Breezy Blusher Cream Blush Brush
18.1.15.1,Popular_Title,Tarte Amazonian Clay 12 Hour Blush 'First Class' 0ml / 1.5 g Mini
18.1.16.1,Popular_Title,Tarte Big Blush Book 3
18.1.17.1,Popular_Title,Tarte Makeup Tarte Blush In Captivating
18.1.18.1,Popular_Title,Tarte Life of The Party Clay Blush Palette & Clutch
18.1.19.1,Popular_Title,Tarte Makeup Tarte Amazonian Clay 12-Hour Blush
18.1.20.1,Popular_Title,Tarte Precious Picks Color Set: Amazonian Clay 12-Hour Blush in Ornate (Rosy
18.1.21.1,Popular_Title,Tarte Blush Bliss Blush Palette
18.1.22.1,Popular_Title,B Full Size Tarte Maracuja Blush & Glow 1oz
18.1.23.1,Popular_Title,Tarte Makeup Tarte Amazonian Clay Blush Travel
18.1.24.1,Popular_Title,Tarte Amazonian Clay 12 Hour Blush - Seduce (rosy nude)
18.1.25.1,Popular_Title,Tarte Amazonian Clay 12-Hour Blush
18.1.26.1,Popular_Title,Tarte Makeup | Tarte Amazonian Clay 12 Hour Blush - Party Dress | Color: Pink | Size: Os | Lbui87's Closet
18.1.27.1,Popular_Title,Tarte Cheeky Claymate Face Palette
18.1.28.1,Popular_Title,Tarte Amazonian Clay 12-Hour Blush - Dazzled (Soft Rose)
18.1.29.1,Popular_Title,Tarte 12-Hour Blush Color Pink
18.1.30.1,Popular_Title,Tarte Kind is The New Pretty Cheek Palette - Multi
18.1.31.1,Popular_Title,Tarte Amazonian Clay 12-Hour Blush - exposed (nude pink)
18.1.32.1,Popular_Title,Tarte Pin Up Girl Amazonian Clay 12-Hour Blush Palette - Limited Edition
18.1.33.1,Popular_Title,Tarte Amazonian Clay Blush Captivating Brand In Box Authentic Full
18.1.34.1,Popular_Title,Tarte Amazonian Clay 12-hour Blush - Seduce - 5.6g/0.20oz Authentic
18.1.35.1,Popular_Title,Tarte Blush Pin Up Girl Amazonian Clay 12-Hour Blush Palette Limited Edition Set
18.1.36.1,Popular_Title,tarte Breezy Cream Blush Duo and Blush Brush
18.1.37.1,Popular_Title,Authentic Tarte Blush Choose Amazonian Clay Sculpted Cheeks .05 Travel
18.1.38.1,Popular_Title,Tarte Blush - New Beauty
18.1.39.1,Popular_Title,Tarte Amazonian Clay 12-hour Blush Choose Your Shade
18.1.40.1,Popular_Title,Tarte Amazonian Clay 12-hour Blush Or Highlighter Choose One Bnib Full
18.1.41.1,Popular_Title,Tarte Amazonian Clay 12-hour Blush - Flush (dark Pink) - 0.20oz/5.6g
18.1.42.1,Popular_Title,tarte Tartelette Blush in Bloom Amazonian ClayCheekPalet+Brsh
18.1.43.1,Popular_Title,Tarte Amazonian Clay 12 Hour Blush 0.20 Oz - You Choose (pack Of 1)
18.1.44.1,Popular_Title,Tarte Sweet Tarte Glow Blush - Double Shot
18.1.45.1,Popular_Title,Tarte Amazonian Clay Long Wear Blush Blissful
18.1.46.1,Popular_Title,Tarte Blush Set - Beauty | Color: Beige | Size: m
18.1.47.1,Popular_Title,"Tarte Amazonian Clay 12-hour Blush In Kisses,1g Travel Size With Box"
18.1.48.1,Popular_Title,Tarte-amazonian Clay-12 Hour-blush-buyer Choice Of Color-0.05 Oz-new
18.1.49.1,Popular_Title,Tarte- Amazonian Clay 12 Hour Blush - Limited Edition - Bloom - 0.2 Oz
18.1.50.1,Popular_Title,"Tarte Blush Deluxe Size Journey, Majesty, Splendor, Flair Or Traveled"
18.1.51.1,Popular_Title,Tarte Blush - New Beauty | Color: Pink
18.1.52.1,Popular_Title,Tarte High-performance Naturals Amazonian Clay Blush In
18.1.53.1,Popular_Title,Tarte Amazonian Clay Blush - New Face
18.1.54.1,Popular_Title,Tarte Amazonian Clay 12 Hour Blush 'blushing Bride' Rosy Pink Full Sz
18.1.55.1,Popular_Title,Tarte Blush - Beauty
18.1.56.1,Popular_Title,Tarte Amazonian Clay 12-hr Blush Full Size In Blissful Nwb
18.1.57.1,Popular_Title,Tarte Blush Bliss Palette Le
18.1.58.1,Popular_Title,Tarte Blush (REDUCED) - New Beauty
18.1.59.1,Popular_Title,Tarte Amazonian Clay 12-hour Blush Blissful .20 Oz Full Size
18.1.60.1,Popular_Title,Tarte Blush Bliss Amazonian Clay Blush Palette Limited Holiday Edition
18.1.61.1,Popular_Title,Tarte Blush And Highlight Mini - Beauty | Color: Beige
18.1.62.1,Popular_Title,Tarte Blush Mini Enthused - Beauty | Color: Beige
18.1.63.1,Popular_Title,- Tarte Amazonian Clay 12 Hour Blush 0.05 Oz - Idol
18.1.64.1,Popular_Title,Tarte Blush Peaceful - New Beauty | Color: Pink
18.1.65.1,Popular_Title,Tarte Amazonian Clay12-hour Blush Natural Beauty Large .20 Oz
18.1.66.1,Popular_Title,Tarte Amazonian Clay 12-Hour Blush Natural Beauty
18.1.67.1,Popular_Title,Tarte- Amazonian Clay 12-hour Blush - Tickled - Full Size - Boxless
18.1.68.1,Popular_Title,Tarte Makeup | Mini Charmed Tarte Blush | Color: Pink/Red | Size: Os | Eye_Nspiration's Closet
18.1.69.1,Popular_Title,Tarte Ornate Amazonian Clay 12-hour Blush Travel Size 1.5 / 0.05 Oz
